week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,synopsis,start_date
2016-09-18,17,22174849.86,Lewis Black: Black to the Future,Marquis Theatre,154181.0,168928.0,97.03,167.0,1589,1626,0.9772,1,0,"Known as the king of the rant, Lewis Black uses his trademark style of comedic yelling and animated finger-pointing to skewer anything and anyone that gets under his skin. Just in time for the elections, he returns to one of Broadways biggest stages this fall to pound Trump, Hillary and all those bozos who bowed out...and that's just for starters.",
2016-09-25,18,22165298.69,Heisenberg,Samuel J. Friedman Theatre,267064.0,623602.0,63.97,,4175,662,0.9009,0,7,"Amidst the bustle of a crowded London train station, Georgie spots Alex, a much older man, and plants a kiss on his neck. This electric encounter thrusts these two strangers into a fascinating and life-changing game.",
2016-09-25,18,22165298.69,"Oh, Hello on Broadway",Lyceum Theatre,247237.0,288529.0,100.67,248.0,2456,911,0.8986,0,3,"Fresh off the success of their hit prank show Too Much Tuna, these two Alan Alda-obsessed Upper West Side bachelors are returning to their roots in New York theatre. Having wowed audiences with past theatrical works like True Upper West and the Annie Get Your Gun-inspired Bernie Goetz You Gun: A Non Musical Drama, Faizon and St. Geegland are back for a total victory lap and to premiere their new play We're Us, You're You, Let's Talk.",
2016-09-25,18,22165298.69,The Encounter,John Golden Theatre,325530.5,694768.0,57.03,223.0,5708,766,0.9315,0,8,"In 1969, Loren McIntyre, a National Geographic photographer, found himself lost among the people of the remote Javari Valley in Brazil. It was an encounter that was to change his life: bringing the limits of human consciousness into startling focus. Conceived as a theatrically aural experience, the audience is drawn directly into the middle of the action.",
2016-10-23,22,27441874.45,"Natasha, Pierre & The Great Comet of 1812",Imperial Theatre,1131919.0,981302.0,130.32,297.0,8686,1136,0.9558,0,8,"Natasha is a beautiful ingénue visiting Moscow while she waits for her beloved fiancé Andrey to return from the war. In a moment of indiscretion, she is seduced by the dashing (but already married) Anatole and her position in society is ruined. Her only hope lies with Pierre, the lonely outsider whose love and compassion for Natasha may be the key to her redemption… and to the renewal of his own soul.",
2016-11-06,24,25378948.08,A Bronx Tale The Musical,Longacre Theatre,324821.0,354702.0,108.6,210.0,2991,1044,0.955,0,3,"Based on the one-man show that inspired the now classic film, this streetwise musical will take you to the stoops of the Bronx in the 1960s—where a young man is caught between the father he loves and the mob boss he’d love to be.",
2016-11-06,24,25378948.08,Kristin Chenoweth: My Love Letter to Broadway,Lunt-Fontanne Theatre,851694.0,1092204.0,106.96,247.0,7963,1504,0.8824,6,0,"An intimate evening of romance, glamour and laughter, this must-see performance will remind you why you first fell head-over-heels for Broadway… and its most enchanting star! Kristin Chenoweth will perform a handpicked selection of musical theater favorites, including songs from her upcoming album The Art of Elegance, her first album of American Songbook classics.",
2016-11-13,25,28880196.45,In Transit,Circle in the Square Theatre,180893.15,458780.0,57.35,249.0,3154,658,0.9587,0,5,"Inspired by the vibrant rhythms of life on the subway, In Transit follows the intertwining lives of eleven New Yorkers, all hoping to catch the express train to success, love and happiness…and the stops they make along the way.",
2016-11-20,26,26762454.2,Dear Evan Hansen,Music Box Theatre,804291.2,879536.0,119.05,248.0,6756,984,0.9808,0,7,"The winner of six Tony Awards (including Best Musical) and the Grammy Award for Best Musical Theater Album, Dear Evan Hansen is a deeply personal and profoundly contemporary musical about life and the way we live it. A letter that was never meant to be seen, a lie that was never meant to be told, a life he never dreamed he could have. Evan Hansen is about to get the one thing he’s always wanted: a chance to finally fit in.Dear Evan Hansen features a book by Tony Award winner Steven Levenson, a score by Grammy, Tony and Academy Award winners Benj Pasek and Justin Paul (La La Land, The Greatest Showman), and direction by four-time Tony Award nominee Michael Greif (Rent, Next to Normal).",
2016-11-27,27,35280351.26,Alton Brown Live: Eat Your Science,Ethel Barrymore Theatre,580737.7,933040.0,102.77,197.5,5651,1026,0.6885,8,0,"A culinary variety show where Brown mixes science, music and food into two hours of pure entertainment.",
2016-11-27,27,35280351.26,The Illusionists - Turn of the Century,Palace Theatre,702819.0,1472349.0,92.22,247.0,7621,1691,0.6438,7,0,"The golden age of magic comes alive on stage. Showcasing the origins of some of the greatest and most dangerous illusions ever built, the show also unveils never-before-seen experiments drawn from a treasure trove of long-forgotten mysteries.",
2016-12-18,30,30541917.65,The Present,Ethel Barrymore Theatre,151686.0,136521.0,144.33,272.0,1051,1053,0.9981,0,1,"Friends gather at an old country house to celebrate the birthday of the independent but compromised widow Anna Petrovna. At the center is the acerbic and witty Platonov with his wife, his former students and friends and their partners. They may appear comfortable, but boiling away inside is a mess of unfinished, unresolved relationships, fueled by twenty years of denial, regret and thwarted desire.",
2017-01-01,32,49710189.78,Jitney,Samuel J. Friedman Theatre,141046.6,325240.0,56.74,,2486,650,0.9562,0,4,,
2017-02-19,39,25574527.9,Come From Away,Gerald Schoenfeld Theatre,322942.28,414048.0,101.65,223.0,3177,1046,1.0124,0,3,"Come From Away takes you into the heart of the remarkable true story of 7,000 stranded passengers and the small town in Newfoundland that welcomed them. Cultures clashed and nerves ran high, but uneasiness turned into trust, music soared into the night, and gratitude grew into enduring friendships.Don’t miss this breathtaking new musical written by Tony nominees Irene Sankoff and David Hein, and helmed by Tony-winning Best Director, Christopher Ashley.On 9/11, the world stopped. On 9/12, their stories moved us all.",
2017-02-19,39,25574527.9,Significant Other,Booth Theatre,226778.5,678144.0,47.03,223.0,4822,778,0.8854,0,7,"Meet Jordan Berman. He’s single. And he has a date with a co-worker to see a documentary about the Franco-Prussian war. At least, he thinks it’s a date. Significant Other follows Jordan and his three closest friends as they navigate love, friendship and New York in the twenty-something years.",
2017-03-05,41,23822896.59,Sweat,Studio 54,53779.5,85753.0,89.33,209.0,602,659,0.9135,0,1,"A group of friends have spent their lives sharing drinks, secrets and laughs while working together on the line of a factory floor, but when layoffs and picket lines begin to chip away at their trust, they themselves pitted against each other in the hard fight to stay afloat.",
2017-03-12,42,27675629.09,"Amelie, A New Musical",Walter Kerr Theatre,377024.6,503446.0,104.24,250.5,3617,927,0.9755,0,4,"Tony nominee Phillipa Soo (Hamilton) returns to Broadway in Amélie, a new musical based on the beloved five-time Oscar-nominated film with direction by Tony winner Pam MacKinnon (Who’s Afraid of Virginia Woolf?),  book by Pulitzer Prize and Tony-nominee Craig Lucas (The Light in the Piazza) and an original score by Daniel Messé and Nathan Tysen.",
2017-03-12,42,27675629.09,The Play That Goes Wrong,Lyceum Theatre,187198.0,329840.0,55.35,173.0,3382,914,0.9251,0,4,"The Play That Goes Wrong follows the antics of the Cornley Polytechnic Drama Society, who are trying their very best to stage a production of a 1920s murder mystery. As the show’s title might suggest, this is not as easy as it sounds with everything that can go wrong doing just that. Despite the setbacks, the actors of CPDS struggle bravely to reach the final curtain.",
2017-03-12,42,27675629.09,War Paint,Nederlander Theatre,800448.1,1103212.0,107.8,248.0,7425,1168,0.9081,0,7,"Helena Rubinstein and Elizabeth Arden defined beauty standards for the first half of the 20th Century. Brilliant innovators with humble roots, both were masters of self-invention who sacrificed everything to become the country’s first major female entrepreneurs. They were also fierce competitors, whose 50-year tug-of-war would give birth to an industry. From Fifth Avenue society to the halls of Congress, their remarkable rivalry was ruthless, relentless and legendary—pushing both women to build international empires in a world dominated by men.",
2017-03-19,43,30015943.81,Groundhog Day,August Wilson Theatre,213235.6,328073.0,90.74,199.0,2350,1228,0.9568,0,2,"Phil Connors is a cynical Pittsburgh TV weatherman who is sent to cover the annual Groundhog Day event in the isolated small town of Punxsutawney, Pennsylvania, when he finds himself caught in a time loop, forced to repeat the same day again and again…and again. As each day plays out exactly the same as before Phil becomes increasingly despondent, but is there a lesson to be learnt through his experiences, will he ever unlock the secret and break the cycle?",
2017-03-26,44,32453591.42,Anastasia,Broadhurst Theatre,629307.0,584295.0,137.64,350.0,4572,1143,1.0,0,4,"Inspired by the beloved films, Anastasia transports audiences from the twilight of the Russian Empire to the euphoria of Paris in the 1920s, as a brave young woman sets out to discover the mystery of her past. Pursued by a ruthless Soviet officer determined to silence her, Anya enlists the aid of a dashing conman and a lovable ex-aristocrat. Together, they embark on an epic adventure to help her find home, love, and family.",
2017-03-26,44,32453591.42,Oslo,Vivian Beaumont Theater,296597.0,505980.0,84.02,197.0,3530,1047,0.8429,0,4,"Oslo tells the true but until now untold story of how one young couple, Norwegian diplomat Mona Juul and her husband social scientist Terje Rød-Larsen, planned and orchestrated top-secret, high-level meetings between the State of Israel and the Palestine Liberation Organization, which culminated in the signing of the historic 1993 Oslo Accords.",
2017-04-02,45,34447048.43,"A Doll's House, Part 2",John Golden Theatre,85981.5,471835.0,30.03,273.0,2863,775,0.7388,0,5,"In the final scene of Ibsen's 1879 ground-breaking masterwork, Nora Helmer makes the shocking decision to leave her husband and children, and begin a life on her own. This climactic event — when Nora slams the door on everything in her life — instantly propelled world drama into the modern age. In A Doll’s House, Part 2, many years have passed since Nora’s exit. Now, there’s a knock on that same door. Nora has returned. But why? And what will it mean for those she left behind?",
2017-04-02,45,34447048.43,Bandstand,Bernard B. Jacobs Theatre,170905.3,273542.0,86.71,227.0,1971,1033,0.954,0,2,"In 1945, as America’s soldiers come home to ticker-tape parades and overjoyed families, Private First Class Donny Novitski, singer and songwriter, returns to rebuild his life with only the shirt on his back and a dream in his heart. When NBC announces a national competition to find the nation’s next great musical superstars, Donny joins forces with a motley group of fellow veterans, each an astonishing musician. Together, they form a band unlike any the nation has ever seen. Along the way, they discover the power of music to face the impossible, find their voice and finally feel like they have a place to call home.",
2017-04-02,45,34447048.43,Charlie and the Chocolate Factory,Lunt-Fontanne Theatre,993783.0,1042968.0,110.72,233.0,8976,1496,1.0,0,6,"For more than 50 years Roald Dahl's Charlie and the Chocolate Factory has captured imaginations around the world, and now for the first time Broadway audiences are invited to experience Willy Wonka’s delightful and semi-dark chocolate world first-hand. Starring Tony-winner Christian Borle (Something Rotten!, Falsettos) and featuring a new score by Marc Shaiman and Scott Wittman (Hairspray), Charlie and the Chocolate Factory features chocolate waterfalls, exquisitely nutty squirrels and the great glass elevator, all revealed by Wonka's army of curious Oompa-Loompas.",
2017-04-09,46,35186711.31,Indecent,Cort Theatre,166511.5,763987.0,38.08,197.0,4373,1073,0.5822,0,7,,
2017-05-21,52,34503594.63,1984,Hudson Theatre,212625.54,444580.0,62.94,249.0,3378,970,0.8706,0,4,,
