year,race,number,income_median,income_med_moe,income_mean,income_mean_moe,income_bracket,income_distribution,_art_year
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$25,000 to $34,999",8.0,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$35,000 to $49,999",11.5,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$50,000 to $74,999",16.7,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$75,000 to $99,999",12.7,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$100,000 to $149,999",16.3,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$150,000 to $199,999",8.7,2019
2019,White Alone,100568000.0,72204,800,101732.0,1192.0,"$200,000 and over",10.8,2019
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"Under $15,000",8.5,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$15,000 to $24,999",8.3,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$25,000 to $34,999",8.4,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$35,000 to $49,999",11.8,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$50,000 to $74,999",17.3,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$75,000 to $99,999",13.1,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$100,000 to $149,999",15.7,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$150,000 to $199,999",7.6,2018
2018,White Alone,100528000.0,68156,657,95650.0,1052.0,"$200,000 and over",9.3,2018
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"Under $15,000",8.6,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$15,000 to $24,999",8.7,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$25,000 to $34,999",8.9,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$35,000 to $49,999",11.7,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$50,000 to $74,999",16.5,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$75,000 to $99,999",12.9,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$100,000 to $149,999",15.7,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$150,000 to $199,999",8.0,2017
2017,White Alone,100065000.0,68076,714,93480.0,1033.0,"$200,000 and over",9.0,2017
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"Under $15,000",8.9,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$15,000 to $24,999",8.6,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$25,000 to $34,999",8.9,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$35,000 to $49,999",12.3,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$50,000 to $74,999",16.8,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$75,000 to $99,999",12.5,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$100,000 to $149,999",15.9,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$150,000 to $199,999",7.5,2016
2016,White Alone,99400000.0,65901,585,91988.0,936.0,"$200,000 and over",8.5,2016
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"Under $15,000",8.9,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$15,000 to $24,999",9.5,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$25,000 to $34,999",9.4,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$35,000 to $49,999",12.2,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$50,000 to $74,999",16.3,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$75,000 to $99,999",12.9,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$100,000 to $149,999",15.8,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$150,000 to $199,999",7.4,2015
2015,White Alone,99313000.0,64864,676,88731.0,834.0,"$200,000 and over",7.6,2015
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"Under $15,000",9.9,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$15,000 to $24,999",10.1,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$25,000 to $34,999",9.3,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$35,000 to $49,999",12.5,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$50,000 to $74,999",16.8,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$75,000 to $99,999",12.7,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$100,000 to $149,999",14.7,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$150,000 to $199,999",6.9,2014
2014,White Alone,98679000.0,61470,631,85277.0,930.0,"$200,000 and over",7.3,2014
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"Under $15,000",9.8,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$15,000 to $24,999",10.0,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$25,000 to $34,999",9.2,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$35,000 to $49,999",12.4,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$50,000 to $74,999",17.0,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$75,000 to $99,999",12.7,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$100,000 to $149,999",14.5,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$150,000 to $199,999",7.1,2013
2013,White Alone,98807000.0,62378,935,85551.0,1371.0,"$200,000 and over",7.3,2013
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"Under $15,000",9.6,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$15,000 to $24,999",10.2,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$25,000 to $34,999",10.0,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$35,000 to $49,999",12.5,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$50,000 to $74,999",17.6,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$75,000 to $99,999",12.6,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$100,000 to $149,999",14.6,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$150,000 to $199,999",6.7,2012
2012,White Alone,97705000.0,59912,705,83015.0,851.0,"$200,000 and over",6.3,2012
2011,White Alone,96964000.0,59481,422,82946.0,791.0,"Under $15,000",9.8,2011
2011,White Alone,96964000.0,59481,422,82946.0,791.0,"$15,000 to $24,999",9.6,2011
2011,White Alone,96964000.0,59481,422,82946.0,791.0,"$25,000 to $34,999",10.1,2011
2011,White Alone,96964000.0,59481,422,82946.0,791.0,"$35,000 to $49,999",13.1,2011
