WASTE_ID,SOURCE,ORG_ID,WWTP_NAME,COUNTRY,CNTRY_ISO,LAT_WWTP,LON_WWTP,QUAL_LOC,LAT_OUT,LON_OUT,STATUS,POP_SERVED,QUAL_POP,WASTE_DIS,QUAL_WASTE,LEVEL,QUAL_LEVEL,DF,HYRIV_ID,RIVER_DIS,COAST_10KM,COAST_50KM,DESIGN_CAP,QUAL_CAP
145,1,1141153,UWWTP TER APEL,Netherlands,NLD,52.88,7.099,2,52.952,7.169,Not Reported,17229,2,4957.412,4,Advanced,1,29.583,20297765.0,1.64,0,1,19350.0,2
146,1,1141154,UWWTP UITHUIZERMEEDEN,Netherlands,NLD,53.41,6.738,2,53.36,6.827,Not Reported,3535,2,1017.149,4,Advanced,1,,20286676.0,,1,1,6300.0,2
147,1,1141155,UWWTP UITHUIZEN,Netherlands,NLD,53.399,6.676,2,53.356,6.769,Not Reported,4439,2,1277.262,4,Advanced,1,75.883,20287084.0,1.107,0,1,6300.0,2
148,1,1141156,UWWTP ULRUM,Netherlands,NLD,53.353,6.343,2,53.344,6.244,Not Reported,6094,2,1753.466,4,Advanced,1,,20287389.0,,1,1,13500.0,2
149,1,1141157,UWWTP ZUIDHORN,Netherlands,NLD,53.252,6.384,2,53.248,6.285,Not Reported,11133,2,3203.37,4,Advanced,1,96.479,20290435.0,3.54,0,1,13050.0,2
150,1,1141158,UWWTP HOOGEZAND,Netherlands,NLD,53.172,6.774,2,53.165,6.873,Not Reported,39248,2,11293.082,4,Advanced,1,7.388,20291670.0,0.835,0,1,39150.0,2
151,1,1141159,UWWTP OUDE PEKELA,Netherlands,NLD,53.117,7.028,2,53.144,7.081,Not Reported,11901,2,3424.352,4,Advanced,1,167.525,20292170.0,6.6,0,1,14850.0,2
152,1,1141160,UWWTP ONDERDENDAM,Netherlands,NLD,53.328,6.593,2,53.331,6.494,Not Reported,11474,2,3301.489,4,Advanced,1,34.027,20287393.0,1.262,0,1,15480.0,2
153,1,1141161,UWWTP LEEK,Netherlands,NLD,53.153,6.37,2,53.152,6.469,Not Reported,29398,2,8458.878,4,Advanced,1,25.33,20293070.0,2.382,0,1,28818.0,2
154,1,1141162,UWWTP WINSUM,Netherlands,NLD,53.335,6.503,2,53.331,6.49,Not Reported,11015,2,3169.418,4,Advanced,1,43.499,20287503.0,1.559,0,1,15750.0,2
155,1,1141163,UWWTP GAARKEUKEN,Netherlands,NLD,53.249,6.324,2,53.24,6.223,Not Reported,13333,2,3836.391,4,Advanced,1,100.971,20289776.0,4.439,0,1,12150.0,2
156,1,1141164,UWWTP MARUM,Netherlands,NLD,53.154,6.262,2,53.21,6.348,Not Reported,9004,2,2590.779,4,Advanced,1,70.066,20290836.0,2.071,0,1,6300.0,2
157,1,1141165,UWWTP GARMERWOLDE,Netherlands,NLD,53.249,6.672,2,53.273,6.744,Not Reported,231383,2,66577.334,4,Advanced,1,3.682,20288901.0,2.067,0,1,213300.0,2
158,1,1141166,UWWTP FEERWERD,Netherlands,NLD,53.304,6.48,2,53.327,6.485,Not Reported,3087,2,888.243,4,Advanced,1,1332.734,20287502.0,13.691,0,1,3600.0,2
159,1,1141167,UWWTP HOOGKERK,Netherlands,NLD,53.214,6.512,2,53.219,6.556,Not Reported,6135,2,1765.263,4,Advanced,1,538.656,20290307.0,10.985,0,1,13500.0,2
160,1,1141168,UWWTP SCHEVEKLAP,Netherlands,NLD,53.264,6.976,2,53.302,7.027,Not Reported,3575,2,1028.658,4,Advanced,1,,20288656.0,,1,1,8100.0,2
161,1,1141169,UWWTP SCHEEMDA,Netherlands,NLD,53.165,7.009,2,53.144,7.081,Not Reported,36046,2,10371.75,4,Advanced,1,55.98,20292170.0,6.6,0,1,46200.0,2
162,1,1141170,UWWTP VRIESCHELOO,Netherlands,NLD,53.064,7.129,2,53.148,7.19,Not Reported,5907,2,1699.659,4,Advanced,1,188.983,20292064.0,3.698,0,1,3330.0,2
163,1,1141171,UWWTP WEHE DEN HOORN,Netherlands,NLD,53.369,6.416,2,53.423,6.423,Not Reported,3872,2,1114.116,4,Advanced,1,,20285948.0,,1,1,6300.0,2
164,1,1141172,UWWTP DELFZIJL,Netherlands,NLD,53.308,6.953,2,53.323,6.944,Not Reported,31810,2,9152.898,4,Advanced,1,,20288341.0,,1,1,52200.0,2
165,1,1141173,UWWTP VEENDAM,Netherlands,NLD,53.106,6.902,2,53.165,6.902,Not Reported,40721,2,11716.918,4,Advanced,1,15.623,20291671.0,1.983,0,1,48167.0,2
166,1,1141174,UWWTP BELLINGWOLDE,Netherlands,NLD,53.131,7.179,2,53.177,7.19,Not Reported,4347,2,1250.791,4,Advanced,1,,20291466.0,,1,1,6750.0,2
167,1,1141175,UWWTP OOSTERWOLDE AB,Netherlands,NLD,52.991,6.28,2,52.998,6.26,Not Reported,31488,2,9060.247,4,Advanced,1,25.222,20295988.0,2.54,0,1,29700.0,2
168,1,1141176,UWWTP LEEUWARDEN,Netherlands,NLD,53.196,5.829,2,53.227,5.815,Not Reported,138372,2,39814.674,4,Advanced,1,11.353,20290188.0,4.771,0,1,153000.0,2
169,1,1141177,UWWTP DRACHTEN,Netherlands,NLD,53.114,6.06,2,53.106,5.96,Not Reported,52543,2,15118.539,4,Advanced,1,5.926,20293186.0,0.862,0,1,54000.0,2
170,1,1141178,UWWTP BERGUM SUAMEER SUAMEER,Netherlands,NLD,53.186,6.004,2,53.16,5.935,Not Reported,20604,2,5928.523,4,Advanced,1,37.653,20292774.0,2.515,0,1,40500.0,2
171,1,1141179,UWWTP GORREDIJK,Netherlands,NLD,53.011,6.057,2,53.056,6.015,Not Reported,20663,2,5945.499,4,Advanced,1,49.464,20294609.0,3.335,0,1,19800.0,2
172,1,1141180,UWWTP WOLVEGA,Netherlands,NLD,52.887,5.989,2,52.898,5.91,Not Reported,22854,2,6575.93,4,Advanced,1,89.07,20299234.0,6.703,0,1,40500.0,2
173,1,1141181,UWWTP ST ANNAPAROCHIE,Netherlands,NLD,53.275,5.64,2,53.273,5.556,Not Reported,9800,2,2819.818,4,Advanced,1,,20289671.0,,1,1,9000.0,2
174,1,1141182,UWWTP SNEEK,Netherlands,NLD,53.024,5.643,2,53.035,5.556,Not Reported,31534,2,9073.483,4,Advanced,1,46.907,20295154.0,4.821,0,1,37800.0,2
175,1,1141183,UWWTP KOOTSTERTILLE,Netherlands,NLD,53.225,6.117,2,53.273,6.16,Not Reported,24313,2,6995.737,4,Advanced,1,82.488,20289458.0,6.598,0,1,29700.0,2
176,1,1141184,UWWTP AMELAND,Netherlands,NLD,53.444,5.738,2,53.444,5.74,Not Reported,8495,2,2444.322,4,Advanced,1,,,,1,1,17100.0,2
177,1,1141185,UWWTP DAMWOUDE,Netherlands,NLD,53.278,6.032,2,53.298,5.931,Not Reported,16479,2,4741.61,4,Advanced,1,27.877,20288899.0,1.475,0,1,27000.0,2
178,1,1141186,UWWTP JOURE,Netherlands,NLD,52.983,5.761,2,52.902,5.702,Not Reported,26384,2,7591.64,4,Advanced,1,,20300119.0,,1,1,42300.0,2
179,1,1141187,UWWTP BOLSWARD,Netherlands,NLD,53.076,5.523,2,53.14,5.44,Not Reported,25972,2,7473.092,4,Advanced,1,,20293065.0,,1,1,27000.0,2
180,1,1141188,UWWTP SLOTEN,Netherlands,NLD,52.904,5.64,2,52.985,5.627,Not Reported,11127,2,3201.644,4,Advanced,1,77.29,20296444.0,2.827,0,1,14850.0,2
181,1,1141189,UWWTP AKKRUM,Netherlands,NLD,53.046,5.835,2,53.027,5.748,Not Reported,3875,2,1114.979,4,Advanced,1,1165.291,20296321.0,15.025,0,1,10800.0,2
182,1,1141190,UWWTP TERSCHELLING,Netherlands,NLD,53.369,5.239,2,53.365,5.235,Not Reported,10714,2,3082.809,4,Advanced,1,,,,1,1,17100.0,2
183,1,1141191,UWWTP LEMMER,Netherlands,NLD,52.862,5.702,2,52.844,5.681,Not Reported,12257,2,3526.786,4,Advanced,1,,20300119.0,,1,1,27000.0,2
184,1,1141192,UWWTP DOKKUM,Netherlands,NLD,53.324,6.021,2,53.323,6.123,Not Reported,20976,2,6035.561,4,Advanced,1,,20288029.0,,1,1,27000.0,2
185,1,1141193,UWWTP BIRDAARD,Netherlands,NLD,53.299,5.883,2,53.227,5.815,Not Reported,16024,2,4610.69,4,Advanced,1,90.404,20290188.0,4.771,0,1,19800.0,2
186,1,1141194,UWWTP WORKUM,Netherlands,NLD,52.973,5.452,2,53.01,5.548,Not Reported,9283,2,2671.058,4,Advanced,1,35.611,20296092.0,1.07,0,1,15300.0,2
187,1,1141195,UWWTP HEERENVEEN NOORD,Netherlands,NLD,52.971,5.895,2,52.898,5.91,Not Reported,63473,2,18263.499,4,Advanced,1,32.71,20299234.0,6.703,0,1,107100.0,2
188,1,1141196,UWWTP HARLINGEN,Netherlands,NLD,53.173,5.455,2,53.177,5.427,Not Reported,32377,2,9316.045,4,Advanced,1,,20291370.0,,1,1,70200.0,2
189,1,1141197,UWWTP WIJNJEWOUDE,Netherlands,NLD,53.049,6.199,2,53.044,6.098,Not Reported,9937,2,2859.238,4,Advanced,1,29.344,20294908.0,0.938,0,1,9000.0,2
190,1,1141198,UWWTP GROUW,Netherlands,NLD,53.093,5.819,2,53.027,5.748,Not Reported,15520,2,4465.67,4,Advanced,1,291.698,20296321.0,15.025,0,1,16200.0,2
191,1,1141199,UWWTP WARNS,Netherlands,NLD,52.886,5.397,2,52.923,5.41,Not Reported,6145,2,1768.141,4,Advanced,1,,20298055.0,,1,1,11250.0,2
192,1,1141200,UWWTP FRANEKER,Netherlands,NLD,53.179,5.579,2,53.177,5.481,Not Reported,46253,2,13308.676,4,Advanced,1,,20291371.0,,1,1,54000.0,2
193,1,1141201,UWWTP VLIELAND,Netherlands,NLD,53.299,5.085,2,53.298,5.085,Not Reported,2741,2,788.686,4,Advanced,1,,,,1,1,7200.0,2
194,1,1141202,UWWTP SCHIERMONNIKOOG,Netherlands,NLD,53.469,6.193,2,53.415,6.181,Not Reported,2337,2,672.44,4,Advanced,1,,20286463.0,,1,1,5850.0,2
195,1,1141203,UWWTP BEILEN,Netherlands,NLD,52.861,6.485,2,52.852,6.44,Not Reported,46473,2,13371.978,4,Advanced,1,14.0,20299893.0,2.012,0,0,59670.0,2
196,1,1141204,UWWTP ASSEN,Netherlands,NLD,53.002,6.577,2,53.06,6.665,Not Reported,74019,2,21297.968,4,Advanced,1,15.876,20294499.0,3.667,0,1,85500.0,2
197,1,1141205,UWWTP MEPPEL,Netherlands,NLD,52.711,6.194,2,52.694,6.181,Not Reported,60807,2,17496.393,4,Advanced,1,69.808,20304664.0,13.934,0,1,82800.0,2
198,1,1141206,UWWTP EMMEN,Netherlands,NLD,52.733,6.883,2,52.673,6.798,Not Reported,97967,2,28188.681,4,Advanced,1,9.637,20304559.0,2.818,0,0,150300.0,2
199,1,1141207,UWWTP TWEEDE EXLOERMOND,Netherlands,NLD,52.919,6.949,2,53.006,6.902,Not Reported,6672,2,1919.778,4,Advanced,1,35.879,20296909.0,0.775,0,1,8417.0,2
200,1,1141208,UWWTP SCHOONOORD,Netherlands,NLD,52.843,6.75,2,52.931,6.806,Not Reported,2383,2,685.676,4,Advanced,1,174.764,20298428.0,1.379,0,0,3600.0,2
201,1,1141209,UWWTP SMILDE,Netherlands,NLD,52.942,6.454,2,52.852,6.419,Not Reported,7413,2,2132.991,4,Advanced,1,96.595,20300220.0,2.36,0,0,7200.0,2
202,1,1141210,UWWTP SLEEN,Netherlands,NLD,52.764,6.792,2,52.673,6.765,Not Reported,16850,2,4848.36,4,Advanced,1,82.19,20304667.0,4.556,0,0,20250.0,2
203,1,1141211,UWWTP EELDE,Netherlands,NLD,53.13,6.604,2,53.219,6.556,Not Reported,46710,2,13440.172,4,Advanced,1,71.617,20290307.0,10.985,0,1,72000.0,2
204,1,1141212,UWWTP GIETEN,Netherlands,NLD,53.016,6.774,2,53.106,6.731,Not Reported,27997,2,8055.759,4,Advanced,1,65.823,20293520.0,6.044,0,1,29700.0,2
205,1,1141213,UWWTP DIEVERBRUG,Netherlands,NLD,52.846,6.333,2,52.785,6.285,Not Reported,18818,2,5414.625,4,Advanced,1,91.283,20304013.0,5.658,0,0,27000.0,2
206,1,1141214,UWWTP ECHTEN DR,Netherlands,NLD,52.711,6.417,2,52.681,6.323,Not Reported,146341,2,42107.647,4,Advanced,1,6.634,20304330.0,2.746,0,0,90000.0,2
207,1,1141215,UWWTP COEVORDEN,Netherlands,NLD,52.644,6.718,2,52.623,6.71,Not Reported,34533,2,9936.404,4,Advanced,1,293.301,20306139.0,33.616,0,0,53333.0,2
208,1,1141216,UWWTP GENEMUIDEN,Netherlands,NLD,52.606,6.062,2,52.64,6.081,Not Reported,20417,2,5874.716,4,Advanced,1,1138.05,20305700.0,77.313,0,1,27000.0,2
209,1,1141217,UWWTP OLST_WIJHE OLST,Netherlands,NLD,52.351,6.111,2,52.402,6.135,Not Reported,24750,2,7121.478,4,Advanced,1,647.337,20311637.0,53.274,0,1,13450.0,2
210,1,1141218,UWWTP OMMEN,Netherlands,NLD,52.528,6.408,2,52.519,6.394,Not Reported,18467,2,5313.63,4,Advanced,1,880.296,20309069.0,54.077,0,0,16200.0,2
211,1,1141219,UWWTP VOLLENHOVE,Netherlands,NLD,52.673,5.95,2,52.64,5.99,Not Reported,4747,2,1365.885,4,Advanced,1,5171.14,20306025.0,81.734,0,1,10998.0,2
212,1,1141220,UWWTP HEINO,Netherlands,NLD,52.442,6.203,2,52.51,6.123,Not Reported,5800,2,1668.872,4,Advanced,1,127.271,20310331.0,2.439,0,1,6433.0,2
213,1,1141221,UWWTP DEVENTER,Netherlands,NLD,52.272,6.129,2,52.294,6.11,Not Reported,70317,2,20232.767,4,Advanced,1,192.527,20314542.0,44.851,0,1,111217.0,2
214,1,1141222,UWWTP STEENWIJK,Netherlands,NLD,52.786,6.101,2,52.748,6.006,Not Reported,30947,2,8904.581,4,Advanced,1,29.604,20303031.0,2.948,0,1,43200.0,2
215,1,1141223,UWWTP RAALTE,Netherlands,NLD,52.397,6.263,2,52.423,6.165,Not Reported,34667,2,9974.961,4,Advanced,1,10.874,20311864.0,1.14,0,1,52667.0,2
216,1,1141224,UWWTP HOLTEN,Netherlands,NLD,52.245,6.413,2,52.248,6.36,Not Reported,22967,2,6608.444,4,Advanced,1,75.052,20315799.0,5.664,0,0,27000.0,2
217,1,1141225,UWWTP KAMPEN,Netherlands,NLD,52.578,5.876,2,52.606,5.798,Not Reported,65000,2,18702.872,4,Advanced,1,,20306362.0,,1,1,44133.0,2
218,1,1141226,UWWTP HARDENBERG,Netherlands,NLD,52.542,6.61,2,52.515,6.515,Not Reported,32050,2,9221.955,4,Advanced,1,345.562,20308713.0,36.777,0,0,42084.0,2
219,1,1141227,UWWTP DALFSEN,Netherlands,NLD,52.512,6.238,2,52.54,6.144,Not Reported,21100,2,6071.24,4,Advanced,1,791.135,20309068.0,55.522,0,1,22167.0,2
220,1,1141228,UWWTP ZWOLLE,Netherlands,NLD,52.509,6.049,2,52.531,5.956,Not Reported,126400,2,36369.893,4,Advanced,1,,20308395.0,,1,1,108333.0,2
221,1,1141229,UWWTP NOORDOOSTPOLDER TOLLEBEEK,Netherlands,NLD,52.687,5.683,2,52.652,5.615,Not Reported,79033,2,22740.678,4,Advanced,1,,20305107.0,,1,1,90990.0,2
222,1,1141230,UWWTP DEDEMSVAART,Netherlands,NLD,52.611,6.474,2,52.619,6.46,Not Reported,35183,2,10123.433,4,Advanced,1,18.863,20306026.0,2.093,0,0,25200.0,2
223,1,1141231,UWWTP HESSENPOORT,Netherlands,NLD,52.531,6.176,2,52.569,6.11,Not Reported,9883,2,2843.7,4,Advanced,1,1780.53,20307363.0,58.57,0,1,16667.0,2
224,1,1141232,UWWTP HAAKSBERGEN,Netherlands,NLD,52.178,6.716,2,52.227,6.623,Not Reported,27850,2,8013.461,4,Advanced,1,7.577,20317790.0,0.61,0,0,32400.0,2
225,1,1141233,UWWTP ENSCHEDE WEST,Netherlands,NLD,52.235,6.842,2,52.302,6.769,Not Reported,179917,2,51768.687,4,Advanced,1,3.844,20314787.0,1.704,0,0,247500.0,2
226,1,1141234,UWWTP ENSCHEDE GLANERBRUG,Netherlands,NLD,52.22,6.979,2,52.281,7.027,Not Reported,13183,2,3793.23,4,Advanced,1,123.634,20314909.0,5.384,0,0,16200.0,2
227,1,1141235,UWWTP VRIEZENVEEN,Netherlands,NLD,52.409,6.633,2,52.419,6.581,Not Reported,14600,2,4200.953,4,Advanced,1,67.39,20311302.0,3.228,0,0,12600.0,2
228,1,1141236,UWWTP TUBBERGEN,Netherlands,NLD,52.41,6.767,2,52.431,6.669,Not Reported,10100,2,2906.139,4,Advanced,1,45.566,20311414.0,1.499,0,0,21600.0,2
229,1,1141237,UWWTP DENEKAMP,Netherlands,NLD,52.386,7.035,2,52.41,6.965,Not Reported,25367,2,7299.012,4,Advanced,1,98.61,20311530.0,8.246,0,0,24300.0,2
230,1,1141238,UWWTP OLDENZAAL,Netherlands,NLD,52.31,6.894,2,52.36,6.806,Not Reported,49833,2,14338.773,4,Advanced,1,7.61,20313013.0,1.097,0,0,49500.0,2
231,1,1141239,UWWTP VROOMSHOOP,Netherlands,NLD,52.448,6.566,2,52.435,6.465,Not Reported,18550,2,5337.512,4,Advanced,1,72.758,20310883.0,4.433,0,0,16200.0,2
232,1,1141240,UWWTP LOSSER,Netherlands,NLD,52.261,7.015,2,52.281,7.027,Not Reported,19867,2,5716.461,4,Advanced,1,82.375,20314909.0,5.384,0,0,45000.0,2
233,1,1141241,UWWTP GOOR,Netherlands,NLD,52.248,6.573,2,52.319,6.581,Not Reported,20867,2,6004.197,4,Advanced,1,130.106,20313966.0,8.972,0,0,40500.0,2
234,1,1141242,UWWTP HENGELO,Netherlands,NLD,52.28,6.772,2,52.34,6.756,Not Reported,95317,2,27426.18,4,Advanced,1,16.307,20313338.0,4.859,0,0,176400.0,2
235,1,1141243,UWWTP OOTMARSUM,Netherlands,NLD,52.413,6.931,2,52.502,6.973,Not Reported,9233,2,2656.671,4,Advanced,1,307.324,20310565.0,9.419,0,0,12600.0,2
236,1,1141244,UWWTP ALMELO VISSEDIJK,Netherlands,NLD,52.367,6.651,2,52.419,6.581,Not Reported,39483,2,11360.7,4,Advanced,1,25.549,20311302.0,3.228,0,0,81000.0,2
237,1,1141245,UWWTP ALMELO SUMPEL,Netherlands,NLD,52.343,6.625,2,52.319,6.581,Not Reported,95167,2,27383.019,4,Advanced,1,29.309,20313966.0,8.972,0,0,103500.0,2
238,1,1141246,UWWTP RIJSSEN,Netherlands,NLD,52.32,6.53,2,52.402,6.473,Not Reported,37200,2,10703.798,4,Advanced,1,91.163,20311866.0,11.17,0,0,45900.0,2
239,1,1141247,UWWTP NIJVERDAL,Netherlands,NLD,52.371,6.473,2,52.431,6.46,Not Reported,42700,2,12286.348,4,Advanced,1,111.532,20310882.0,15.718,0,0,87300.0,2
240,1,1141248,UWWTP DEN HAM,Netherlands,NLD,52.466,6.479,2,52.519,6.39,Not Reported,5583,2,1606.433,4,Advanced,1,2909.68,20309069.0,54.081,0,0,9900.0,2
241,1,1141249,UWWTP DRONTEN,Netherlands,NLD,52.538,5.718,2,52.515,5.619,Not Reported,33183,2,9547.96,4,Advanced,1,,20309067.0,,1,1,28665.0,2
242,1,1141250,UWWTP LELYSTAD,Netherlands,NLD,52.504,5.5,2,52.506,5.427,Not Reported,67733,2,19489.256,4,Advanced,1,,20309179.0,,1,1,123750.0,2
243,1,1141251,UWWTP ALMERE,Netherlands,NLD,52.401,5.247,2,52.423,5.231,Not Reported,168450,2,48469.213,4,Advanced,1,,20311527.0,,1,1,223740.0,2
244,1,1141252,UWWTP ZEEWOLDE,Netherlands,NLD,52.361,5.508,2,52.323,5.41,Not Reported,28367,2,8162.221,4,Advanced,1,,20313961.0,,1,1,22500.0,2
245,1,1141253,UWWTP AALTEN,Netherlands,NLD,51.914,6.572,2,51.948,6.477,Not Reported,18050,2,5193.644,4,Advanced,1,37.948,20324721.0,2.221,0,0,22500.0,2
246,1,1141254,UWWTP WEHL,Netherlands,NLD,51.97,6.211,2,52.015,6.127,Not Reported,6950,2,1999.769,4,Advanced,1,627.386,20322236.0,14.498,0,0,7650.0,2
247,1,1141255,UWWTP RUURLO,Netherlands,NLD,52.091,6.44,2,52.102,6.34,Not Reported,8167,2,2349.944,4,Advanced,1,96.263,20319824.0,2.591,0,0,8550.0,2
248,1,1141256,UWWTP LICHTENVOORDE,Netherlands,NLD,51.999,6.563,2,52.048,6.473,Not Reported,18700,2,5380.672,4,Advanced,1,21.521,20321564.0,1.278,0,0,38700.0,2
249,1,1141257,UWWTP WINTERSWIJK,Netherlands,NLD,51.987,6.707,2,52.052,6.631,Not Reported,36517,2,10507.274,4,Advanced,1,9.757,20323245.0,1.065,0,0,52200.0,2
250,1,1141258,UWWTP VARSSEVELD,Netherlands,NLD,51.955,6.458,2,51.948,6.36,Not Reported,13500,2,3884.443,4,Advanced,1,63.68,20324721.0,2.818,0,0,20835.0,2
251,1,1141259,COV Banska Bystrica,Slovakia,SVK,48.67,19.14,2,48.577,19.11,Not Reported,43008,2,48000.192,1,Advanced,1,36.89,20409579.0,19.939,0,0,190830.0,2
252,1,1141260,UWWTP DINXPERLO,Germany,DEU,51.857,6.472,2,51.89,6.39,Not Reported,9917,2,2509.751,4,Advanced,1,274.685,20325577.0,7.95,0,0,12600.0,2
253,1,1141261,COV Banska Stiavnica,Slovakia,SVK,48.67,19.14,2,48.577,19.11,Not Reported,10347,2,2117.55,4,Advanced,1,814.548,20409579.0,19.939,0,0,19300.0,2
254,1,1141262,UWWTP ZUTPHEN,Netherlands,NLD,52.161,6.194,2,52.235,6.169,Not Reported,81733,2,23517.567,4,Advanced,1,155.889,20316108.0,42.16,0,0,112500.0,2
255,1,1141263,COV Bardejov,Slovakia,SVK,49.29,21.32,2,49.252,21.415,Not Reported,14953,2,3060.185,4,Advanced,1,124.663,20392312.0,4.38,0,0,36518.0,2
256,1,1141264,UWWTP NIEUWGRAAF,Netherlands,NLD,51.974,6.003,2,51.998,6.102,Not Reported,215383,2,61973.55,4,Advanced,1,2.995,20322663.0,1.431,0,0,234000.0,2
257,1,1141265,COV Devinska Nova Ves,Slovakia,SVK,48.22,16.97,2,48.202,16.965,Not Reported,32970,2,6747.428,4,Advanced,1,1650.537,20420942.0,128.821,0,0,51314.0,2
258,1,1141266,UWWTP OLBURGEN,Netherlands,NLD,52.048,6.146,2,52.102,6.219,Not Reported,88667,2,25512.732,4,Advanced,1,71.122,20319930.0,20.706,0,0,81000.0,2
259,1,1141267,COV Petrzalka,Slovakia,SVK,48.1,17.14,2,48.04,17.219,Not Reported,106274,2,25514.764,1,Secondary,1,7090.386,20425065.0,2093.565,0,0,486667.0,2
260,1,1141268,UWWTP ETTEN,Netherlands,NLD,51.932,6.322,2,51.985,6.235,Not Reported,154117,2,44345.086,4,Advanced,1,24.349,20324153.0,11.984,0,0,148500.0,2
261,1,1141269,COV Vrakuna,Slovakia,SVK,48.15,17.22,2,48.16,17.29,Not Reported,342393,2,106777.041,1,Secondary,1,1.439,20421665.0,0.543,0,0,1092000.0,2
262,1,1141270,UWWTP HAARLO,Netherlands,NLD,52.119,6.594,2,52.131,6.494,Not Reported,44900,2,12919.369,4,Advanced,1,55.397,20319387.0,8.134,0,0,25200.0,2
263,1,1141271,COV Brezno,Slovakia,SVK,48.81,19.6,2,48.806,19.56,Not Reported,11580,2,2369.888,4,Advanced,1,400.646,20403529.0,10.962,0,0,50000.0,2
264,1,1141272,UWWTP NIJKERK,Netherlands,NLD,52.233,5.475,2,52.265,5.377,Not Reported,62183,2,17892.319,4,Advanced,1,,20315694.0,,1,1,46260.0,2
265,1,1141273,COV Brezova pod Bradlom,Slovakia,SVK,48.66,17.53,2,48.627,17.435,Not Reported,2927,2,599.021,4,Secondary,1,166.294,20408627.0,1.146,0,0,5230.0,2
266,1,1141274,UWWTP ELBURG,Netherlands,NLD,52.459,5.835,2,52.556,5.848,Not Reported,66367,2,19096.208,4,Advanced,1,,20308828.0,,1,1,108000.0,2
267,1,1141275,UWWTP HARDERWIJK,Netherlands,NLD,52.359,5.631,2,52.302,5.548,Not Reported,152750,2,43951.75,4,Advanced,1,,20314659.0,,1,1,137700.0,2
268,1,1141276,COV Bytca,Slovakia,SVK,49.21,18.54,2,49.177,18.49,Not Reported,5595,2,1145.037,4,Secondary,1,8510.26,20394167.0,112.771,0,0,43205.0,2
269,1,1141277,UWWTP HEERDE,Netherlands,NLD,52.392,6.055,2,52.402,6.135,Not Reported,16550,2,4762.039,4,Advanced,1,967.576,20311637.0,53.274,0,1,19800.0,2
270,1,1141278,COV Kotesova,Slovakia,SVK,49.23,18.6,2,49.227,18.598,Not Reported,215,2,44.001,4,Primary,1,214773.186,20393024.0,109.376,0,0,600.0,2
271,1,1141279,UWWTP EPE,Netherlands,NLD,52.345,6.0,2,52.377,6.094,Not Reported,24850,2,7150.252,4,Advanced,1,607.785,20312583.0,50.216,0,1,9000.0,2
272,1,1141280,COV Cadca,Slovakia,SVK,49.43,18.8,2,49.402,18.831,Not Reported,35059,2,7174.949,4,Advanced,1,124.755,20389454.0,10.277,0,0,63150.0,2
273,1,1141281,UWWTP BENNEKOM,Netherlands,NLD,51.999,5.659,2,51.952,5.569,Not Reported,13917,2,4004.429,4,Advanced,1,51023.755,20324151.0,2364.78,0,1,18000.0,2
274,1,1141282,COV Turzovka,Slovakia,SVK,49.41,18.65,2,49.448,18.744,Not Reported,4155,2,850.335,4,Advanced,1,381.315,20387164.0,3.743,0,0,18114.0,2
275,1,1141283,UWWTP EDE,Netherlands,NLD,52.041,5.621,2,52.048,5.523,Not Reported,151100,2,43476.985,4,Advanced,1,4.676,20322026.0,1.85,0,1,171000.0,2
276,1,1141284,COV Caklov,Slovakia,SVK,48.91,21.64,2,48.86,21.694,Not Reported,871,2,178.253,4,Advanced,1,4564.0,20403095.0,9.414,0,0,4150.0,2
277,1,1141285,UWWTP APELDOORN,Netherlands,NLD,52.24,5.972,2,52.285,6.065,Not Reported,163350,2,47001.757,4,Advanced,1,3.906,20315026.0,1.581,0,1,198000.0,2
278,1,1141286,COV Cierna nad Tisou,Slovakia,SVK,48.41,22.09,2,48.369,21.998,Not Reported,2840,2,581.216,4,Secondary,1,65.07,20417284.0,0.431,0,0,5500.0,2
279,1,1141287,UWWTP BRUMMEN,Netherlands,NLD,52.094,6.186,2,52.102,6.219,Not Reported,21283,2,6123.896,4,Advanced,1,293.134,20319930.0,20.706,0,0,22500.0,2
280,1,1141288,COV Detva,Slovakia,SVK,48.54,19.39,2,48.56,19.315,Not Reported,11268,2,2306.036,4,Advanced,1,96.653,20410215.0,2.553,0,0,12426.0,2
281,1,1141289,UWWTP RENKUM,Netherlands,NLD,51.968,5.725,2,51.965,5.719,Not Reported,52517,2,15111.058,4,Advanced,1,13510.516,20323931.0,2362.767,0,1,108000.0,2
282,1,1141290,COV Dolny Kubin,Slovakia,SVK,49.21,19.27,2,49.194,19.223,Not Reported,18416,2,3768.9,4,Advanced,1,723.235,20393543.0,31.505,0,0,23000.0,2
283,1,1141291,UWWTP TERWOLDE,Netherlands,NLD,52.262,6.125,2,52.294,6.11,Not Reported,24600,2,7078.318,4,Advanced,1,548.464,20314542.0,44.851,0,1,22500.0,2
284,1,1141292,COV Dubnica nad Vahom,Slovakia,SVK,48.96,18.14,2,48.96,18.131,Not Reported,16586,2,3394.384,4,Secondary,1,3255.779,20399579.0,127.87,0,0,48816.0,2
285,1,1141293,UWWTP HATTEM,Netherlands,NLD,52.486,6.041,2,52.531,5.956,Not Reported,35283,2,10152.207,4,Advanced,1,,20308395.0,,1,1,36000.0,2
