set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,fig_num,name_num_parts_r,img_url_num_parts_r,_art_year
41255-1,Pop Village Celebration,2020,682,385,https://cdn.rebrickable.com/media/sets/41255-1.jpg,,,42547,1,,,,2020
41258-1,Vibe City Concert,2020,682,504,https://cdn.rebrickable.com/media/sets/41258-1.jpg,,,68388,1,,,,2020
4128-1,XL Freestyle Bucket,1997,399,657,https://cdn.rebrickable.com/media/sets/4128-1.jpg,,,8045,1,,,,1997
41313-1,Heartlake Summer Pool,2017,494,589,https://cdn.rebrickable.com/media/sets/41313-1.jpg,,,15933,1,,,,2017
41317-1,Sunshine Catamaran,2017,494,603,https://cdn.rebrickable.com/media/sets/41317-1.jpg,,,19060,1,,,,2017
41318-1,Heartlake Hospital,2017,494,880,https://cdn.rebrickable.com/media/sets/41318-1.jpg,,,18408,1,,,,2017
41324-1,Snow Resort Ski Lift,2017,494,585,https://cdn.rebrickable.com/media/sets/41324-1.jpg,,,19228,1,,,,2017
41336-1,Emma's Art Café,2018,494,378,https://cdn.rebrickable.com/media/sets/41336-1.jpg,,,21116,1,,,,2018
41339-1,Mia's Camper Van,2018,494,489,https://cdn.rebrickable.com/media/sets/41339-1.jpg,136486.0,1.0,21114,1,,,,2018
41340-1,Friendship House,2018,494,730,https://cdn.rebrickable.com/media/sets/41340-1.jpg,,,21113,1,,,,2018
41345-1,Heartlake City Pet Center,2018,494,483,https://cdn.rebrickable.com/media/sets/41345-1.jpg,,,24357,1,,,,2018
41346-1,Friendship Box,2018,494,563,https://cdn.rebrickable.com/media/sets/41346-1.jpg,,,24329,1,,,,2018
41347-1,Heartlake City Resort,2018,494,1019,https://cdn.rebrickable.com/media/sets/41347-1.jpg,136486.0,1.0,24333,1,,,,2018
41368-1,Andrea's Talent Show,2019,494,492,https://cdn.rebrickable.com/media/sets/41368-1.jpg,,,30189,1,,,,2019
41369-1,Mia's House,2019,494,725,https://cdn.rebrickable.com/media/sets/41369-1.jpg,,,30175,1,,,,2019
41375-1,Heartlake City Amusement Pier,2019,494,1267,https://cdn.rebrickable.com/media/sets/41375-1.jpg,,,35033,1,,,,2019
41380-1,Lighthouse Rescue Center,2019,494,622,https://cdn.rebrickable.com/media/sets/41380-1.jpg,,,35061,1,,,,2019
41381-1,Rescue Mission Boat,2019,494,928,https://cdn.rebrickable.com/media/sets/41381-1.jpg,,,35060,1,,,,2019
41395-1,Friendship Bus,2020,494,778,https://cdn.rebrickable.com/media/sets/41395-1.jpg,,,42465,1,,,,2020
41429-1,Heartlake City Airplane,2020,494,574,https://cdn.rebrickable.com/media/sets/41429-1.jpg,,,57884,1,,,,2020
41430-1,Summer Fun Water Park,2020,494,1012,https://cdn.rebrickable.com/media/sets/41430-1.jpg,,,57885,1,,,,2020
41432-1,Alpaca Rescue in the Jungle,2020,494,512,https://cdn.rebrickable.com/media/sets/41432-1.jpg,,,60444,1,,,,2020
41448-1,Heartlake City Movie Theater,2021,494,464,https://cdn.rebrickable.com/media/sets/41448-1.jpg,,,81001,1,,,,2021
41449-1,Andrea's Family House,2021,494,802,https://cdn.rebrickable.com/media/sets/41449-1.jpg,,,81000,1,,,,2021
4146-1,Extra Large Freestyle Bucket,1995,399,410,https://cdn.rebrickable.com/media/sets/4146-1.jpg,,,13618,1,,,,1995
4153-1,Large Freestyle Playcase,1995,399,698,https://cdn.rebrickable.com/media/sets/4153-1.jpg,,,13014,1,,,,1995
41597-1,Go Brick Me,2018,610,708,https://cdn.rebrickable.com/media/sets/41597-1.jpg,,,23212,1,,,,2018
41684-1,Heartlake City Grand Hotel,2021,494,1309,https://cdn.rebrickable.com/media/sets/41684-1.jpg,,,100310,1,,,,2021
41688-1,Magical Caravan,2021,494,348,https://cdn.rebrickable.com/media/sets/41688-1.jpg,,,100294,1,,,,2021
41689-1,Magical Ferris Wheel and Slide,2021,494,545,https://cdn.rebrickable.com/media/sets/41689-1.jpg,,,100298,1,,,,2021
4169-1,"Freestyle Gift Item, 3+",1997,399,507,https://cdn.rebrickable.com/media/sets/4169-1.jpg,,,43209,1,,,,1997
41700-1,Beach Glamping,2022,494,391,https://cdn.rebrickable.com/media/sets/41700-1.jpg,,,118875,1,,,,2022
41701-1,Street Food Market,2022,494,593,https://cdn.rebrickable.com/media/sets/41701-1.jpg,,,118873,1,,,,2022
41702-1,Canal Houseboat,2022,494,737,https://cdn.rebrickable.com/media/sets/41702-1.jpg,,,118864,1,,,,2022
41703-1,Friendship Tree House,2022,494,1114,https://cdn.rebrickable.com/media/sets/41703-1.jpg,,,118863,1,,,,2022
41708-1,Roller Disco Arcade,2022,494,642,https://cdn.rebrickable.com/media/sets/41708-1.jpg,,,135600,1,,,,2022
41709-1,Vacation Beach House,2022,494,686,https://cdn.rebrickable.com/media/sets/41709-1.jpg,,,125369,1,,,,2022
41710-1,Surfer Beach Fun,2022,494,299,https://cdn.rebrickable.com/media/sets/41710-1.jpg,,,135601,1,,,,2022
41711-1,Emma's Art School,2022,494,844,https://cdn.rebrickable.com/media/sets/41711-1.jpg,,,135602,1,,,,2022
41714-1,Andrea's Theater School,2022,494,1154,https://cdn.rebrickable.com/media/sets/41714-1.jpg,,,134586,1,,,,2022
41717-1,Mia's Wildlife Rescue,2022,494,439,https://cdn.rebrickable.com/media/sets/41717-1.jpg,,,135606,1,,,,2022
41721-1,Organic Farm,2022,494,826,https://cdn.rebrickable.com/media/sets/41721-1.jpg,,,135786,1,,,,2022
41722-1,Horse Show Trailer,2022,494,1004,https://cdn.rebrickable.com/media/sets/41722-1.jpg,,,136186,1,,,,2022
4184-1,Black Pearl,2011,263,805,https://cdn.rebrickable.com/media/sets/4184-1.jpg,,,15398,1,,,,2011
41906-1,Pineapple Pencil Holder,2020,688,353,https://cdn.rebrickable.com/media/sets/41906-1.jpg,,,46168,1,,,,2020
41924-1,Secret Holder,2021,688,453,https://cdn.rebrickable.com/media/sets/41924-1.jpg,,,81559,1,,,,2021
41935-1,Lots of DOTS,2021,688,1040,https://cdn.rebrickable.com/media/sets/41935-1.jpg,,,100313,1,,,,2021
41938-1,Creative Designer Box,2021,688,849,https://cdn.rebrickable.com/media/sets/41938-1.jpg,,,100306,1,,,,2021
41949-1,Bag Tags Mega Pack - Messaging,2022,688,290,https://cdn.rebrickable.com/media/sets/41949-1.jpg,,,125374,1,,,,2022
41950-1,Lots of DOTS – Lettering,2022,688,722,https://cdn.rebrickable.com/media/sets/41950-1.jpg,,,125383,1,,,,2022
4195-1,Queen Anne's Revenge,2011,263,1097,https://cdn.rebrickable.com/media/sets/4195-1.jpg,,,2363,1,,,,2011
41951-1,Message Board,2022,688,533,https://cdn.rebrickable.com/media/sets/41951-1.jpg,,,125384,1,,,,2022
41952-1,Big Message Board,2022,688,943,https://cdn.rebrickable.com/media/sets/41952-1.jpg,,,125568,1,,,,2022
41957-1,Adhesive Patches Mega Pack,2022,688,478,https://cdn.rebrickable.com/media/sets/41957-1.jpg,,,135613,1,,,,2022
41961-1,Designer Toolkit - Patterns,2022,688,1096,https://cdn.rebrickable.com/media/sets/41961-1.jpg,,,136184,1,,,,2022
41962-1,Unicorn Creative Family Pack,2022,688,812,https://cdn.rebrickable.com/media/sets/41962-1.jpg,,,135617,1,,,,2022
41964-1,Back To School Project Box,2022,688,659,https://cdn.rebrickable.com/media/sets/41964-1.jpg,,,141867,1,,,,2022
41999-1,4 x 4 Crawler Exclusive Edition,2013,1,1584,https://cdn.rebrickable.com/media/sets/41999-1.jpg,,,7407,1,,,,2013
4-2,Velveeta Set No. 4 with Carrying Case,1967,366,283,https://cdn.rebrickable.com/media/sets/4-2.jpg,,,24727,1,,,,1967
42008-1,Service Truck,2013,1,1276,https://cdn.rebrickable.com/media/sets/42008-1.jpg,,,13624,1,,,,2013
42009-1,Mobile Crane MK II,2013,1,2607,https://cdn.rebrickable.com/media/sets/42009-1.jpg,,,5994,1,,,,2013
42024-1,Container Truck,2014,1,948,https://cdn.rebrickable.com/media/sets/42024-1.jpg,,,8346,1,,,,2014
42028-1,Bulldozer,2014,1,617,https://cdn.rebrickable.com/media/sets/42028-1.jpg,,,12052,1,,,,2014
42029-1,Customized Pick up Truck,2014,1,1063,https://cdn.rebrickable.com/media/sets/42029-1.jpg,,,6413,1,,,,2014
42030-1,Remote-Controlled Volvo L350F Wheel Loader,2014,1,1636,https://cdn.rebrickable.com/media/sets/42030-1.jpg,,,6818,1,,,,2014
42037-1,Formula Off-Roader,2015,1,494,https://cdn.rebrickable.com/media/sets/42037-1.jpg,,,10507,1,,,,2015
42038-1,Arctic Truck,2015,1,913,https://cdn.rebrickable.com/media/sets/42038-1.jpg,,,6226,1,,,,2015
42039-1,24 Hours Race Car,2015,1,1219,https://cdn.rebrickable.com/media/sets/42039-1.jpg,,,8758,1,,,,2015
42042-1,Crawler Crane,2015,1,1400,https://cdn.rebrickable.com/media/sets/42042-1.jpg,,,15645,1,,,,2015
42043-1,Mercedes-Benz Arocs 3245,2015,1,2793,https://cdn.rebrickable.com/media/sets/42043-1.jpg,,,9021,1,,,,2015
42052-1,Heavy Lift Helicopter,2016,1,1042,https://cdn.rebrickable.com/media/sets/42052-1.jpg,,,3470,1,,,,2016
42054-1,CLAAS XERION 5000 TRAC VC,2016,1,1976,https://cdn.rebrickable.com/media/sets/42054-1.jpg,,,10560,1,,,,2016
42055-1,Bucket Wheel Excavator,2016,1,3929,https://cdn.rebrickable.com/media/sets/42055-1.jpg,,,7791,1,,,,2016
42056-1,Porsche 911 GT3 RS,2016,1,2704,https://cdn.rebrickable.com/media/sets/42056-1.jpg,,,11015,1,,,,2016
4206-2,Recycling Truck,2012,63,297,https://cdn.rebrickable.com/media/sets/4206-2.jpg,,,14802,1,,,,2012
42063-40,Technic 40 Year Anniversary Model,2017,1,573,https://cdn.rebrickable.com/media/sets/42063-40.jpg,,,18278,1,,,,2017
42064-1,Ocean Explorer,2017,1,1327,https://cdn.rebrickable.com/media/sets/42064-1.jpg,,,16626,1,,,,2017
42066-1,Air Race Jet,2017,1,1151,https://cdn.rebrickable.com/media/sets/42066-1.jpg,,,15228,1,,,,2017
42068-1,Airport Rescue Vehicle,2017,1,1106,https://cdn.rebrickable.com/media/sets/42068-1.jpg,,,18998,1,,,,2017
42069-1,Extreme Adventure,2017,1,2382,https://cdn.rebrickable.com/media/sets/42069-1.jpg,,,19190,1,,,,2017
42070-1,6x6 All Terrain Tow Truck,2017,1,1862,https://cdn.rebrickable.com/media/sets/42070-1.jpg,,,19191,1,,,,2017
4207-1,City Garage,2012,63,938,https://cdn.rebrickable.com/media/sets/4207-1.jpg,,,14737,1,,,,2012
42075-1,First Responder,2018,1,513,https://cdn.rebrickable.com/media/sets/42075-1.jpg,,,21267,1,,,,2018
42076-1,Hovercraft,2018,1,1020,https://cdn.rebrickable.com/media/sets/42076-1.jpg,,,21268,1,,,,2018
42077-1,Rally Car,2018,1,1005,https://cdn.rebrickable.com/media/sets/42077-1.jpg,,,21269,1,,,,2018
42078-1,Mack Anthem,2018,1,2595,https://cdn.rebrickable.com/media/sets/42078-1.jpg,,,21270,1,,,,2018
42080-1,Forest Machine,2018,1,1003,https://cdn.rebrickable.com/media/sets/42080-1.jpg,,,24935,1,,,,2018
42082-1,Rough Terrain Crane,2018,1,4056,https://cdn.rebrickable.com/media/sets/42082-1.jpg,,,24933,1,,,,2018
42083-1,Bugatti Chiron,2018,1,3599,https://cdn.rebrickable.com/media/sets/42083-1.jpg,,,25206,1,,,,2018
42096-1,Porsche 911 RSR,2019,1,1580,https://cdn.rebrickable.com/media/sets/42096-1.jpg,,,30014,1,,,,2019
42097-1,Compact Crawler Crane,2019,1,920,https://cdn.rebrickable.com/media/sets/42097-1.jpg,,,36664,1,,,,2019
42098-1,Car Transporter,2019,1,2493,https://cdn.rebrickable.com/media/sets/42098-1.jpg,,,36665,1,,,,2019
42099-1,4x4 X-treme Off-Roader,2019,1,958,https://cdn.rebrickable.com/media/sets/42099-1.jpg,,,36614,1,,,,2019
42100-1,Liebherr R 9800 Excavator,2019,1,4108,https://cdn.rebrickable.com/media/sets/42100-1.jpg,,,37842,1,,,,2019
42107-1,Ducati Panigale V4 R,2020,1,646,https://cdn.rebrickable.com/media/sets/42107-1.jpg,,,54668,1,,,,2020
42108-1,Mobile Crane,2020,1,1292,https://cdn.rebrickable.com/media/sets/42108-1.jpg,,,42452,1,,,,2020
42110-1,Land Rover Defender,2019,1,2573,https://cdn.rebrickable.com/media/sets/42110-1.jpg,,,40130,1,,,,2019
42112-1,Cement Mixer,2020,1,1161,https://cdn.rebrickable.com/media/sets/42112-1.jpg,,,67068,1,,,,2020
42114-1,6x6 Volvo Articulated Hauler,2020,1,2193,https://cdn.rebrickable.com/media/sets/42114-1.jpg,,,67064,1,,,,2020
42115-1,Lamborghini Sián FKP 37,2020,1,3696,https://cdn.rebrickable.com/media/sets/42115-1.jpg,,,63571,1,,,,2020
42123-1,McLaren Senna GTR,2021,1,830,https://cdn.rebrickable.com/media/sets/42123-1.jpg,,,79685,1,,,,2021
42125-1,"Ferrari 488 GTE ""AF Corse #51""",2021,1,1677,https://cdn.rebrickable.com/media/sets/42125-1.jpg,,,80095,1,,,,2021
42126-1,Ford F-150 Raptor,2021,1,1379,https://cdn.rebrickable.com/media/sets/42126-1.jpg,,,104786,1,,,,2021
42127-1,The Batman - Batmobile,2021,1,1360,https://cdn.rebrickable.com/media/sets/42127-1.jpg,,,114152,1,,,,2021
42129-1,4x4 Mercedes-Benz Zetros Trial Truck,2021,1,2129,https://cdn.rebrickable.com/media/sets/42129-1.jpg,,,104906,1,,,,2021
42130-1,BMW Motorrad M 1000 RR,2022,1,1918,https://cdn.rebrickable.com/media/sets/42130-1.jpg,,,119037,1,,,,2022
42131-1,Cat D11 Bulldozer,2021,1,3854,https://cdn.rebrickable.com/media/sets/42131-1.jpg,,,110259,1,,,,2021
42138-1,Ford Mustang Shelby GT500,2022,1,544,https://cdn.rebrickable.com/media/sets/42138-1.jpg,,,118871,1,,,,2022
42139-1,All-Terrain Vehicle,2022,1,764,https://cdn.rebrickable.com/media/sets/42139-1.jpg,,,125273,1,,,,2022
42140-1,App-Controlled Transformation Vehicle,2022,1,772,https://cdn.rebrickable.com/media/sets/42140-1.jpg,,,125274,1,,,,2022
42141-1,McLaren Formula 1 Team 2022 (First Edition),2022,1,1432,https://cdn.rebrickable.com/media/sets/42141-1.jpg,,,125869,1,,,,2022
42141-2,McLaren Formula 1 Team 2022 (Second Edition),2022,1,1429,https://cdn.rebrickable.com/media/sets/42141-2.jpg,,,132945,1,,,,2022
42143-1,Ferrari Daytona SP3,2022,1,3778,https://cdn.rebrickable.com/media/sets/42143-1.jpg,,,138212,1,,,,2022
42144-1,Material Handler,2022,1,835,https://cdn.rebrickable.com/media/sets/42144-1.jpg,,,140057,1,,,,2022
42145-1,Airbus H175 Rescue Helicopter,2022,1,1999,https://cdn.rebrickable.com/media/sets/42145-1.jpg,,,140056,1,,,,2022
4216-1,Super Set 100,1998,470,509,https://cdn.rebrickable.com/media/sets/4216-1.jpg,,,3919,1,,,,1998
4220-1,Large Box of Bricks,1998,470,428,https://cdn.rebrickable.com/media/sets/4220-1.jpg,,,1115,1,,,,1998
4223-1,Challenger Set 400 with Motor,1999,470,548,https://cdn.rebrickable.com/media/sets/4223-1.jpg,,,11085,1,,,,1999
4258-1,Big Box Play Scape,1998,399,1010,https://cdn.rebrickable.com/media/sets/4258-1.jpg,,,1420,1,,,,1998
4291-1,Classic Build & Store Tub,1999,470,770,https://cdn.rebrickable.com/media/sets/4291-1.jpg,,,7042,1,,,,1999
4293-1,Classic Value Pack,1999,470,817,https://cdn.rebrickable.com/media/sets/4293-1.jpg,,,4044,1,,,,1999
43179-1,Mickey Mouse & Minnie Mouse,2020,608,1739,https://cdn.rebrickable.com/media/sets/43179-1.jpg,,,66843,1,,,,2020
43196-1,Belle and the Beast's Castle,2021,579,505,https://cdn.rebrickable.com/media/sets/43196-1.jpg,,,100269,1,,,,2021
43197-1,The Ice Castle,2021,687,1709,https://cdn.rebrickable.com/media/sets/43197-1.jpg,,,102102,1,,,,2021
43202-1,The Madrigal House,2021,608,587,https://cdn.rebrickable.com/media/sets/43202-1.jpg,,,116222,1,,,,2021
43203-1,"Aurora, Merida and Tiana’s Enchanted Creations",2022,579,558,https://cdn.rebrickable.com/media/sets/43203-1.jpg,,,118865,1,,,,2022
4405-1,Large Creator Bucket,2003,22,1305,https://cdn.rebrickable.com/media/sets/4405-1.jpg,,,13919,1,,,,2003
4406-1,Buildings,2004,22,506,https://cdn.rebrickable.com/media/sets/4406-1.jpg,,,12726,1,,,,2004
4423-1,LEGO Creator Handy Box,2005,22,800,https://cdn.rebrickable.com/media/sets/4423-1.jpg,,,9476,1,,,,2005
4439-1,Heavy-Duty Helicopter,2012,61,393,https://cdn.rebrickable.com/media/sets/4439-1.jpg,6530.0,1.0,4168,1,,,,2012
4440-1,Forest Police Station,2012,61,633,https://cdn.rebrickable.com/media/sets/4440-1.jpg,,,2527,1,,,,2012
4496-3,Fun with Building Tub - Reissue,2006,22,806,https://cdn.rebrickable.com/media/sets/4496-3.jpg,,,15742,1,,,,2006
4500744-1,Ludo,2006,52,358,https://cdn.rebrickable.com/media/sets/4500744-1.jpg,,,36438,1,,,,2006
4504-1,Millennium Falcon (Blue Box Version),2004,158,997,https://cdn.rebrickable.com/media/sets/4504-1.jpg,612.0,1.0,8447,1,,,,2004
4506-1,Deep Sea Predators,2004,204,354,https://cdn.rebrickable.com/media/sets/4506-1.jpg,,,5126,1,,,,2004
45100-1,StoryStarter Core Set,2013,507,1147,https://cdn.rebrickable.com/media/sets/45100-1.jpg,89487.0,10.0,8835,1,,,,2013
45120-1,LearnToLearn Core set,2014,507,2018,https://cdn.rebrickable.com/media/sets/45120-1.jpg,,,5708,1,,,,2014
45345-1,SPIKE Essential,2021,507,448,https://cdn.rebrickable.com/media/sets/45345-1.jpg,,,109216,1,,,,2021
45401-1,BricQ Motion Essential,2021,507,523,https://cdn.rebrickable.com/media/sets/45401-1.jpg,84230.0,12.0,84207,1,,,,2021
4554-1,Metro Station,1991,236,612,https://cdn.rebrickable.com/media/sets/4554-1.jpg,,,11094,1,,,,1991
45570-1,Space Challenge Set,2014,518,1412,https://cdn.rebrickable.com/media/sets/45570-1.jpg,136043.0,1.0,6508,1,,,,2014
4558-1,Metroliner,1991,236,789,https://cdn.rebrickable.com/media/sets/4558-1.jpg,,,3918,1,,,,1991
4560-1,Railway Express,1999,236,668,https://cdn.rebrickable.com/media/sets/4560-1.jpg,,,12126,1,,,,1999
4561-1,Railway Express with Transformer and Speed Regulator,1999,236,671,https://cdn.rebrickable.com/media/sets/4561-1.jpg,,,8576,1,,,,1999
4564-1,Freight Rail Runner,1994,236,594,https://cdn.rebrickable.com/media/sets/4564-1.jpg,,,2665,1,,,,1994
4565-1,Freight and Crane Railway,1996,236,918,https://cdn.rebrickable.com/media/sets/4565-1.jpg,,,4248,1,,,,1996
45681-1,SPIKE Prime Expansion Set (v2),2021,507,604,https://cdn.rebrickable.com/media/sets/45681-1.jpg,,,107280,1,,,,2021
45800-1,FLL World Class: Learning Unleashed Challenge Kit,2014,398,2098,https://cdn.rebrickable.com/media/sets/45800-1.jpg,,,11244,1,,,,2014
45802-1,Animal Allies Challenge Kit,2016,398,2167,https://cdn.rebrickable.com/media/sets/45802-1.jpg,,,13508,1,,,,2016
45804-1,HYDRO DYNAMICS Challenge Kit,2017,398,2052,https://cdn.rebrickable.com/media/sets/45804-1.jpg,,,28298,1,,,,2017
45805-1,AQUA ADVENTURE Inspire Set,2017,398,710,https://cdn.rebrickable.com/media/sets/45805-1.jpg,,,34851,1,,,,2017
45806-1,INTO ORBIT Challenge Kit,2018,398,1910,https://cdn.rebrickable.com/media/sets/45806-1.jpg,,,36517,1,,,,2018
45807-1,Mission MOON Inspire Set,2018,398,693,https://cdn.rebrickable.com/media/sets/45807-1.jpg,,,24647,1,,,,2018
45809-1,City Shaper Challenge Kit,2019,398,2158,https://cdn.rebrickable.com/media/sets/45809-1.jpg,,,40829,1,,,,2019
45810-1,BOOMTOWN BUILD Inspire Set,2019,398,738,https://cdn.rebrickable.com/media/sets/45810-1.jpg,,,35002,1,,,,2019
45814-1,PLAYMAKERS Explore Set,2020,398,779,https://cdn.rebrickable.com/media/sets/45814-1.jpg,,,75664,1,,,,2020
45817-1,CARGO CONNECT Explore Set,2021,398,885,https://cdn.rebrickable.com/media/sets/45817-1.jpg,144114.0,6.0,109239,1,,,,2021
45820-1,SUPERPOWERED Challenge Kit,2022,398,2175,https://cdn.rebrickable.com/media/sets/45820-1.jpg,144141.0,2.0,144130,1,,,,2022
45821-1,SUPERPOWERED Explore Set,2022,398,994,https://cdn.rebrickable.com/media/sets/45821-1.jpg,144113.0,6.0,144076,1,,,,2022
4645-1,Harbor,2011,59,552,https://cdn.rebrickable.com/media/sets/4645-1.jpg,,,2248,1,,,,2011
4748-1,Ogel's Mountain Fortress,2004,306,436,https://cdn.rebrickable.com/media/sets/4748-1.jpg,,,112,1,,,,2004
4756-1,Shrieking Shack,2004,246,449,https://cdn.rebrickable.com/media/sets/4756-1.jpg,,,5245,1,,,,2004
4842-1,Hogwarts Castle,2010,246,1291,https://cdn.rebrickable.com/media/sets/4842-1.jpg,,,5465,1,,,,2010
4884-1,Wild Hunters,2005,204,630,https://cdn.rebrickable.com/media/sets/4884-1.jpg,,,10109,1,,,,2005
4886-1,Building Bonanza,2004,204,667,https://cdn.rebrickable.com/media/sets/4886-1.jpg,1888.0,1.0,9558,1,,,,2004
4896-1,Roaring Roadsters,2006,672,931,https://cdn.rebrickable.com/media/sets/4896-1.jpg,,,10742,1,,,,2006
4957-1,Ferris Wheel,2007,672,1065,https://cdn.rebrickable.com/media/sets/4957-1.jpg,,,3080,1,,,,2007
497-1,Galaxy Explorer,1979,130,342,https://cdn.rebrickable.com/media/sets/497-1.jpg,,,4930,1,,,,1979
51515-1,Robot Inventor,2020,258,949,https://cdn.rebrickable.com/media/sets/51515-1.jpg,,,66492,1,,,,2020
5369-1,Creator Tub,2005,22,700,https://cdn.rebrickable.com/media/sets/5369-1.jpg,,,11858,1,,,,2005
5378-1,Hogwarts Castle,2007,246,946,https://cdn.rebrickable.com/media/sets/5378-1.jpg,,,16421,1,,,,2007
545-1,Build-N-Store Chest,1990,467,427,https://cdn.rebrickable.com/media/sets/545-1.jpg,,,14793,1,,,,1990
547-1,Basic Building Set,1987,467,624,https://cdn.rebrickable.com/media/sets/547-1.jpg,,,11925,1,,,,1987
5482-1,Ultimate House Building Set,2006,34,674,https://cdn.rebrickable.com/media/sets/5482-1.jpg,,,1264,1,,,,2006
5508-1,Deluxe Brick Box,2010,35,704,https://cdn.rebrickable.com/media/sets/5508-1.jpg,,,3554,1,,,,2010
5517-1,XXL 1800,2007,34,1800,https://cdn.rebrickable.com/media/sets/5517-1.jpg,,,3007,1,,,,2007
5519-1,Creator Bucket,2007,34,485,https://cdn.rebrickable.com/media/sets/5519-1.jpg,,,9148,1,,,,2007
5524-1,Airport,2005,397,606,https://cdn.rebrickable.com/media/sets/5524-1.jpg,,,6906,1,,,,2005
5525-1,Amusement Park,2005,397,1339,https://cdn.rebrickable.com/media/sets/5525-1.jpg,,,10670,1,,,,2005
5526-1,Skyline,2005,397,2792,https://cdn.rebrickable.com/media/sets/5526-1.jpg,,,10755,1,,,,2005
5540-1,Formula 1 Racer,1986,278,447,https://cdn.rebrickable.com/media/sets/5540-1.jpg,,,3910,1,,,,1986
5549-1,Building Fun,2010,35,651,https://cdn.rebrickable.com/media/sets/5549-1.jpg,,,8291,1,,,,2010
5550-1,Custom Rally Van,1991,278,525,https://cdn.rebrickable.com/media/sets/5550-1.jpg,,,12294,1,,,,1991
5561-1,Big Foot 4x4,1997,278,749,https://cdn.rebrickable.com/media/sets/5561-1.jpg,,,15247,1,,,,1997
557-1,Basic Building Set,1987,467,721,https://cdn.rebrickable.com/media/sets/557-1.jpg,,,3484,1,,,,1987
5582-1,Ultimate Town Building Set,2008,35,697,https://cdn.rebrickable.com/media/sets/5582-1.jpg,,,12936,1,,,,2008
5590-1,Whirl and Wheel Super Truck,1990,278,1064,https://cdn.rebrickable.com/media/sets/5590-1.jpg,,,4822,1,,,,1990
5749-1,Creative Building Kit,2011,35,650,https://cdn.rebrickable.com/media/sets/5749-1.jpg,,,8938,1,,,,2011
5766-1,Log Cabin,2011,672,355,https://cdn.rebrickable.com/media/sets/5766-1.jpg,,,484,1,,,,2011
5868-1,Ferocious Creatures,2010,672,416,https://cdn.rebrickable.com/media/sets/5868-1.jpg,,,14781,1,,,,2010
5887-1,Dino Defense HQ,2012,481,793,https://cdn.rebrickable.com/media/sets/5887-1.jpg,,,742,1,,,,2012
5891-1,Apple Tree House,2010,672,539,https://cdn.rebrickable.com/media/sets/5891-1.jpg,,,15968,1,,,,2010
5893-1,Offroad Power,2010,672,1061,https://cdn.rebrickable.com/media/sets/5893-1.jpg,,,9299,1,,,,2010
5973-1,Hyperspeed Pursuit,2009,141,456,https://cdn.rebrickable.com/media/sets/5973-1.jpg,10421.0,1.0,10123,1,,,,2009
5974-1,Galactic Enforcer,2009,141,825,https://cdn.rebrickable.com/media/sets/5974-1.jpg,10421.0,1.0,206,1,,,,2009
60004-1,Fire Station,2013,58,753,https://cdn.rebrickable.com/media/sets/60004-1.jpg,4288.0,1.0,8949,1,,,,2013
60022-1,Cargo Terminal,2013,53,658,https://cdn.rebrickable.com/media/sets/60022-1.jpg,,,5633,1,,,,2013
60036-1,Arctic Base Camp,2014,65,733,https://cdn.rebrickable.com/media/sets/60036-1.jpg,,,1495,1,,,,2014
60047-1,Police Station,2014,61,854,https://cdn.rebrickable.com/media/sets/60047-1.jpg,,,6069,1,,,,2014
60049-1,Helicopter Transporter,2014,61,382,https://cdn.rebrickable.com/media/sets/60049-1.jpg,,,12636,1,,,,2014
60050-1,Train Station,2014,66,423,https://cdn.rebrickable.com/media/sets/60050-1.jpg,11759.0,1.0,7667,1,,,,2014
60052-1,Cargo Train,2014,66,892,https://cdn.rebrickable.com/media/sets/60052-1.jpg,11759.0,1.0,14513,1,,,,2014
60062-1,Arctic Icebreaker,2014,65,718,https://cdn.rebrickable.com/media/sets/60062-1.jpg,,,5353,1,,,,2014
60076-1,Demolition Site,2015,56,776,https://cdn.rebrickable.com/media/sets/60076-1.jpg,21162.0,1.0,12611,1,,,,2015
60096-1,Deep Sea Operation Base,2015,52,907,https://cdn.rebrickable.com/media/sets/60096-1.jpg,,,423,1,,,,2015
60097-1,City Square,2015,63,1683,https://cdn.rebrickable.com/media/sets/60097-1.jpg,,,12656,1,,,,2015
60103-1,Airport Air Show,2016,53,678,https://cdn.rebrickable.com/media/sets/60103-1.jpg,,,13752,1,,,,2016
60104-1,Airport Passenger Terminal,2016,53,694,https://cdn.rebrickable.com/media/sets/60104-1.jpg,,,4991,1,,,,2016
60109-1,Fire Boat,2016,58,415,https://cdn.rebrickable.com/media/sets/60109-1.jpg,,,5377,1,,,,2016
60124-1,Volcano Exploration Base,2016,52,824,https://cdn.rebrickable.com/media/sets/60124-1.jpg,,,11508,1,,,,2016
60125-1,Volcano Heavy-Lift Helicopter,2016,52,1277,https://cdn.rebrickable.com/media/sets/60125-1.jpg,,,7656,1,,,,2016
60130-1,Prison Island,2016,61,754,https://cdn.rebrickable.com/media/sets/60130-1.jpg,,,3423,1,,,,2016
60161-1,Jungle Exploration Site,2017,614,813,https://cdn.rebrickable.com/media/sets/60161-1.jpg,,,18588,1,,,,2017
60195-1,Arctic Mobile Exploration Base,2018,65,786,https://cdn.rebrickable.com/media/sets/60195-1.jpg,136484.0,1.0,24653,1,,,,2018
