gutenberg_id,subject_type,subject
16339,lcsh,Detective and mystery stories
17569,lcsh,Subways -- New York (State) -- New York
75783,lcsh,Vienna (Austria) -- Fiction
67907,lcsh,Islands -- Juvenile fiction
69885,lcsh,Femmes fatales -- Fiction
65350,lcsh,Science fiction
65806,lcsh,"Jefferson, Thomas, 1743-1826 -- Fiction"
23978,lcc,B
59678,lcsh,Women in public life
23165,lcsh,Short stories
16689,lcsh,Fiction
53868,lcsh,Cousins -- Juvenile fiction
52080,lcsh,Statesmen -- Russia -- Biography
2377,lcsh,Klondike River Valley (Yukon) -- Fiction
39,lcc,TK
58924,lcsh,Crayfish
35709,lcc,TR
48126,lcc,F786
63026,lcsh,Love stories
67904,lcsh,Railroads -- United States -- Employees
25800,lcsh,Ripon Cathedral
14980,lcc,RC
66061,lcc,SF
63488,lcsh,Portuguese fiction -- 20th century
28173,lcc,PZ
9840,lcsh,Political fiction
21127,lcsh,Cults -- Fiction
22169,lcsh,Pirates
56503,lcsh,"Tyburn gallows (London, England)"
29939,lcc,PZ
31958,lcsh,Swedish fiction -- Translations into Finnish
56231,lcsh,Voyages and travels -- Juvenile fiction
42137,lcsh,Women dancers -- Juvenile fiction
56265,lcsh,"Mythology, Germanic"
52660,lcsh,Philosophy and religion -- Study and teaching (Secondary) -- United States
74828,lcc,BV
17251,lcc,PQ
3776,lcc,PR
70634,lcsh,Murder -- Investigation -- Fiction
10755,lcsh,India -- Race relations -- Fiction
69334,lcsh,"Cooking, British"
43562,lcsh,"United States -- History -- Civil War, 1861-1865 -- Regimental histories"
27465,lcsh,Birds -- Great Britain
65025,lcsh,Children -- Fiction
56096,lcsh,Biography
51859,lcc,PZ
11971,lcsh,Treasure troves -- Fiction
26985,lcsh,Vacations -- Juvenile fiction
74504,lcsh,Spy stories
26751,lcc,PS
13379,lcsh,Families -- Juvenile fiction
45289,lcsh,Children -- Conduct of life -- Juvenile poetry
9665,lcsh,Women -- Suffrage -- Great Britain -- Fiction
36074,lcc,PR
11738,lcsh,Tales -- India
36816,lcsh,"Hungary -- History -- Matthias, 1458-1490 -- Juvenile fiction"
49588,lcc,BX
28837,lcc,PR
54853,lcc,PH
30516,lcc,JK
43982,lcsh,"Mythology, Greek -- Juvenile literature"
64526,lcsh,"French wit and humor, Pictorial"
27618,lcsh,Sailors -- Juvenile fiction
26024,lcc,PR
71971,lcsh,Samburu (African people)
17286,lcc,E011
10012,lcsh,Mountain ecology -- Sierra Nevada (Calif. and Nev.)
54892,lcsh,Publishers and publishing
59336,lcsh,Swords
58486,lcc,PR
38570,lcsh,"Louis XVII, of France, 1785-1795 -- Fiction"
66165,lcc,PZ
7268,lcsh,Antisemitism -- France -- Fiction
39921,lcc,PQ
35860,lcc,PR
48037,lcc,D
47769,lcc,PQ
15349,lcc,PR
62239,lcsh,Hungarian fiction -- 20th century
59038,lcsh,Theosophy -- Periodicals
49265,lcsh,"Hertford, Katherine Seymour, Countess of, 1540-1568"
51153,lcsh,Science fiction
39710,lcc,DC
8168,lcsh,Giants -- Fiction
52113,lcsh,Diary fiction
170,lcsh,Venice (Italy) -- Fiction
28207,lcc,PQ
41907,lcsh,Young men -- Germany -- Fiction
62352,lcsh,Spanish fiction -- Translations into Portuguese
17856,lcc,PS
7119,lcc,PS
54833,lcsh,"Lincoln, Abraham, 1809-1865"
3922,lcsh,Man-woman relationships -- Fiction
60563,lcsh,"Sterne, Laurence, 1713-1768 -- Correspondence"
22566,lcsh,Trials -- Juvenile fiction
51020,lcsh,Spain -- History -- 19th century
52194,lcsh,Success -- Juvenile fiction
28218,lcsh,"Alcott, Amos Bronson, 1799-1888"
55689,lcc,PR
43123,lcsh,Indians -- Bibliography
12454,lcsh,France -- Social conditions -- 20th century
64229,lcc,PN
52888,lcsh,Women social reformers -- United States -- Biography
40206,lcsh,Rites and ceremonies in the Bible
72424,lcsh,Natural history -- Outdoor books
63193,lcsh,Psychological fiction
74522,lcc,PS
1060,lcsh,Poetry
72069,lcsh,Fathers and daughters -- Fiction
18614,lcc,PZ
61299,lcsh,"Rabih, Sultan, -1900"
72530,lcsh,Social classes -- Fiction
38939,lcsh,Bildungsromans
55672,lcsh,Men -- Humor
58724,lcsh,Love stories
19209,lcc,F3701
9996,lcc,B
19754,lcsh,Mercantile system -- Germany -- Fiction
52802,lcsh,Spanish literature -- History and criticism
61557,lcc,DK
65943,lcsh,United States -- Armed Forces -- Military life
46125,lcc,PQ
28742,lcsh,London (England) -- Antiquities
58525,lcsh,Traditional medicine -- India
35082,lcsh,"Parker, Penny (Fictitious character) -- Juvenile fiction"
12764,lcsh,California -- History
30028,lcsh,Mountain life -- Fiction
23894,lcc,PZ
61290,lcsh,Domestic fiction
71750,lcsh,Mutiny -- Juvenile fiction
38348,lcc,QC
43278,lcsh,"Cooking, English"
6437,lcc,PR
59058,lcsh,Zoology -- Pre-Linnaean works
74158,lcc,PS
34359,lcc,PT
41429,lcc,PR
66034,lcc,PZ
38567,lcsh,Orphans -- Juvenile fiction
27171,lcsh,"Pang, Juan, active 4th century B.C. -- Fiction"
4034,lcsh,Ireland -- Social life and customs -- Fiction
55070,lcc,DC
51950,lcsh,Brothers -- Fiction
43491,lcc,E011
38938,lcsh,Suffolk (England) -- Description and travel
44458,lcc,NE
39042,lcsh,Morocco -- Description and travel
51466,lcsh,"College verse, American -- Massachusetts -- Williamstown"
49502,lcsh,French literature
74240,lcsh,Chemistry -- Early works to 1800
47810,lcsh,Youth -- Conduct of life -- Juvenile fiction
41154,lcsh,Construction industry -- Fiction
63079,lcc,AP
63898,lcsh,Domestic relations
4010,lcsh,"Flodden, Battle of, England, 1513 -- Poetry"
66460,lcsh,"Rimbaud, Arthur, 1854-1891"
20689,lcc,PZ
37499,lcsh,"Napoleon I, Emperor of the French, 1769-1821 -- Correspondence"
21207,lcsh,Short stories
2610,lcc,PQ
12260,lcsh,Animals -- Juvenile fiction
63188,lcc,PN
63792,lcc,DA
25336,lcc,ML
58458,lcc,MT
34325,lcsh,Zen priests -- Biography
51150,lcsh,Mate selection -- Fiction
3553,lcsh,Private secretaries -- France -- Biography
54342,lcsh,Bombings -- Fiction
23563,lcsh,Science fiction
50256,lcsh,Uranium -- Juvenile fiction
25014,lcsh,Middle class -- France -- Retirement -- Fiction
38915,lcsh,Adultery -- Fiction
11109,lcsh,English wit and humor -- Periodicals
65768,lcsh,Short stories
73955,lcsh,Temper -- Juvenile fiction
21457,lcsh,Conduct of life -- Fiction
21839,lcsh,Social classes -- Fiction
67157,lcsh,Science fiction
46139,lcsh,Clowns
18736,lcsh,Indians of North America -- Arizona
6064,lcsh,"Fanshawe, Richard, 1608-1666"
5461,lcsh,German fiction -- Translations into English
2693,lcc,PS
21707,lcsh,Natural history -- Juvenile fiction
60622,lcsh,Married people -- Fiction
31361,lcsh,Detective and mystery stories
71241,lcsh,Death -- Fiction
72270,lcsh,Women travelers -- Middle East -- Biography
50670,lcsh,France -- Social life and customs -- Fiction
44699,lcsh,Tragedies (Drama)
42932,lcc,B
18184,lcc,E011
24827,lcc,PS
43168,lcsh,Inheritance and succession -- Fiction
73510,lcc,PS
33523,lcsh,Christian life -- Juvenile fiction
2721,lcsh,Iceland -- Fiction
20047,lcsh,Private investigators -- Fiction
66661,lcc,PR
65303,lcsh,Baking
73416,lcc,PR
60505,lcc,PS
12668,lcc,DU
28114,lcsh,French fiction
40939,lcsh,Mystery fiction
4546,lcsh,"United States -- History -- Civil War, 1861-1865 -- Personal narratives"
41231,lcsh,"Fern, Fanny, 1811-1872"
18735,lcc,PZ
71460,lcsh,"Short stories, Finnish"
51469,lcc,BF
51471,lcsh,Swedish fiction -- Translations into Finnish
8535,lcsh,France -- Fiction
11855,lcc,Z
28851,lcsh,Drama
1899,lcsh,France -- Social life and customs -- 19th century -- Fiction
59098,lcsh,Man-woman relationships -- Fiction
24552,lcsh,Nut trees -- Periodicals
51586,lcsh,Philosophy -- History
65229,lcsh,Science fiction
3174,lcc,PS
69315,lcsh,Sailors -- Juvenile fiction
55945,lcsh,Domestic drama
43561,lcc,PT
12178,lcc,PH
48235,lcsh,United States -- Description and travel
49134,lcc,DB
62705,lcsh,Contraception
20834,lcsh,"Fielding, Ruth (Fictitious character) -- Juvenile fiction"
51402,lcsh,Italy -- Intellectual life -- 19th century
47650,lcc,PQ
69315,lcc,PZ
2279,lcsh,Frontier and pioneer life -- United States -- Fiction
35858,lcsh,Aeronautics -- Juvenile fiction
10958,lcc,PS
52838,lcc,QE
55701,lcc,BV
7956,lcc,PT
371,lcsh,"Errors and blunders, Literary"
5858,lcsh,Indians of North America -- Wars -- 1866-1895
35882,lcc,PN
29895,lcsh,Criminology
26454,lcsh,English wit and humor -- Periodicals
47337,lcsh,Bible. Jude -- Commentaries
17691,lcsh,France -- Description and travel
68269,lcsh,Bee culture -- Economic aspects
29650,lcc,PR
4131,lcc,DA
30006,lcc,PS
47290,lcsh,Privateering -- Fiction
32550,lcc,PS
50079,lcsh,Dyes and dyeing
71711,lcsh,Natural history -- Juvenile fiction
64481,lcc,PS
10621,lcsh,Race relations -- Fiction
38457,lcc,G
57028,lcsh,Education -- Philosophy
31680,lcsh,Short stories
71056,lcc,PQ
66481,lcsh,Sailors -- Juvenile fiction
3306,lcsh,"World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula -- Personal narratives, British"
5433,lcc,PS
34226,lcc,D501
45645,lcsh,Japan -- History
72950,lcsh,Rabbits -- Juvenile fiction
50156,lcsh,Authors -- Anecdotes
65162,lcc,PR
36500,lcsh,"World War, 1914-1918 -- Juvenile fiction"
52,lcsh,Square root
39208,lcsh,Tragedies (Drama)
48373,lcsh,Siberia (Russia) -- Description and travel
35626,lcsh,Philosophy -- Dictionaries
20840,lcsh,False arrest -- Fiction
65377,lcc,PS
73910,lcsh,Christian life -- Fiction
52090,lcc,B
45773,lcc,JN
26492,lcc,QK
51134,lcsh,Dartmoor (England)
11483,lcsh,Photographers -- Great Britain -- Biography
58446,lcc,PR
45196,lcc,AP
65263,lcsh,Sea stories
34211,lcc,QP
5409,lcc,DA
23536,lcsh,Christian literature for children
30255,lcsh,Time travel -- Fiction
36685,lcc,PZ
35959,lcsh,English drama
792,lcsh,Religious fanaticism -- Fiction
63918,lcsh,Dams -- Design and construction -- Juvenile fiction
35150,lcsh,"World War, 1914-1918 -- Fiction"
55489,lcsh,"Speeches, addresses, etc., English"
21812,lcsh,Pirates -- Fiction
17683,lcc,S
58758,lcsh,Astronauts -- Fiction
17882,lcsh,"Davy, Humphry, Sir, 1778-1829"
42711,lcsh,"Children's songs, French"
31843,lcsh,"Mechthild, of Magdeburg, approximately 1212-approximately 1282"
36025,lcsh,France -- History -- Sources
42455,lcsh,Adventure stories
43921,lcc,DA
71173,lcc,PQ
41485,lcc,F296
30705,lcsh,Science fiction
13764,lcsh,English literature -- History and criticism
12735,lcc,PZ
64623,lcsh,Buddhism -- Sacred books
25680,lcsh,English poetry -- Translations into French
33524,lcsh,Immortality -- Comparative studies
18253,lcc,DA
1671,lcsh,Marriage -- Fiction
20867,lcc,F3301
3841,lcsh,"Valois, House of"
68829,lcsh,Magic -- Fiction
12340,lcsh,"Herschel, William, 1738-1822"
13438,lcsh,"Ethelbert, Saint, -794 -- Fiction"
54351,lcsh,"Short stories, American"
66550,lcc,PR
1223,lcsh,France -- Social life and customs -- 19th century -- Fiction
57655,lcsh,"France -- History, Naval"
38159,lcc,AP
30346,lcc,AP
29223,lcsh,Tragedies (Drama)
45330,lcsh,Historical fiction
20299,lcsh,"Songs, Hawaiian"
6145,lcsh,Folklore -- India
49090,lcsh,"World War, 1914-1918 -- England -- Fiction"
7895,lcsh,England -- Fiction
64448,lcsh,Man-woman relationships -- Fiction
121,lcsh,Gentry -- England -- Fiction
12923,lcc,PR
66517,lcc,PQ
73704,lcsh,Housewives -- Fiction
34886,lcc,PZ
1673,lcc,B
67928,lcsh,Scotland -- Description and travel
42562,lcsh,Western stories
72237,lcsh,Adventure and adventurers -- Juvenile fiction
8558,lcc,PQ
60992,lcsh,"Authors, English -- 19th century -- Correspondence"
64843,lcsh,Caucasus
20653,lcc,HC
33346,lcsh,Nature study -- Humor
5475,lcsh,German fiction -- Translations into English
13633,lcsh,England -- Periodicals
64050,lcsh,Popular literature -- Scotland
8314,lcc,BS
21472,lcsh,Sailors -- Juvenile fiction
25746,lcsh,Short stories
72954,lcc,PQ
59504,lcsh,Science fiction
46395,lcc,AP
57766,lcsh,Working class
19960,lcc,TH
65551,lcc,F850.5
29924,lcsh,Travelers -- Periodicals
6886,lcsh,Horn of Africa -- Description and travel
37261,lcsh,Man-woman relationships -- Fiction
48835,lcc,SK
59026,lcsh,Prisons -- Periodicals
4440,lcsh,Historical fiction
72499,lcsh,United States -- History -- 1801-1809
57697,lcsh,"Mythology, Greek -- Drama"
68124,lcsh,Pilgrims and pilgrimages
39522,lcsh,Mediterranean Region -- Description and travel
62743,lcsh,Adventure and adventurers -- Juvenile fiction
53954,lcc,NK
22337,lcsh,Muslims -- Spain -- History
17837,lcsh,"Cenci, Beatrice, 1577-1599 -- Fiction"
48336,lcsh,Privateering -- Fiction
60515,lcsh,Short stories
55077,lcsh,"World War, 1914-1918 -- Fiction"
44778,lcc,PS
38504,lcsh,Animals -- Juvenile fiction
46951,lcsh,Animals -- Juvenile fiction
4303,lcsh,English fiction -- 19th century
5798,lcsh,Millionaires -- Fiction
59754,lcsh,British -- Foreign countries
59302,lcsh,Science fiction
58405,lcc,DA
16232,lcc,SB
72967,lcsh,Psychological fiction
42972,lcc,PR
61265,lcsh,Cave in Rock (Ill.) -- History
29149,lcc,PS
47452,lcsh,Panama Canal (Panama)
59595,lcc,DS
4796,lcc,PS
3534,lcsh,New South Wales -- Description and travel -- Early works to 1800
71969,lcc,DD
18478,lcsh,Married people -- Fiction
30730,lcc,PR
51710,lcc,B
34962,lcc,PR
73764,lcsh,Satire
595,lcc,PS
6989,lcsh,Rome -- History
17985,lcsh,Earthquakes -- Juvenile fiction
38641,lcsh,Benedek family
9346,lcsh,"Conrad, Joseph, 1857-1924"
30878,lcsh,Church history -- 11th century
39047,lcsh,Nannies -- Juvenile fiction
44111,lcc,PZ
25911,lcsh,United States -- History -- War of 1812 -- Naval operations
9591,lcc,CT
1592,lcsh,Bible -- History
37465,lcsh,English wit and humor -- Periodicals
55495,lcc,PZ
2014,lcsh,"Whitechapel (London, England) -- Fiction"
27869,lcc,BT
15605,lcc,AP
45187,lcsh,Christian fiction
4078,lcsh,Paranormal fiction
50568,lcsh,Bones -- Surgery
23829,lcsh,Egypt -- Juvenile fiction
24894,lcsh,Moths -- Juvenile poetry
55309,lcc,PR
10632,lcc,TX
24810,lcsh,"World War, 1914-1918 -- Prisoners and prisons, German"
74074,lcsh,Dollhouses -- Fiction
56347,lcsh,"Smith, John, 1580-1631"
25968,lcc,PN
2278,lcsh,Burlesques
27230,lcc,E201
49933,lcsh,"Dürer, Albrecht, 1471-1528"
38441,lcsh,Wood rats
60860,lcsh,Jungles -- Fiction
11769,lcc,DC
51231,lcsh,Epidemics -- Fiction
49282,lcsh,England -- Social life and customs -- 20th century -- Fiction
19904,lcc,PS
22329,lcc,PS
52583,lcsh,Prairie du Chien (Wis.) -- Juvenile fiction
30091,lcc,DS
54837,lcc,PT
3721,lcsh,Canada -- History -- To 1763 (New France)
69662,lcsh,Cologne (Germany) -- Description and travel
64943,lcsh,"Göring, Hermann, 1893-1946 -- Trials, litigation, etc."
18690,lcsh,Family -- Juvenile fiction
20690,lcc,BS
24584,lcc,PS
74792,lcsh,Pennsylvania -- Description and travel
8694,lcsh,Inheritance and succession -- Fiction
29493,lcsh,"Finance, Public -- United States -- History -- 1901-1933"
24898,lcsh,Religious fiction
75053,lcc,PT
24055,lcsh,Confucianism
36853,lcsh,Teenage girls -- Juvenile fiction
3677,lcsh,"Humorous stories, Australian"
8724,lcsh,Catholics -- Fiction
58026,lcc,KD
63392,lcsh,Mars (Planet) -- Fiction
55626,lcc,Q
48837,lcsh,"Napoleon I, Emperor of the French, 1769-1821"
27554,lcsh,England -- Social life and customs -- 20th century -- Fiction
40991,lcsh,Science fiction
36751,lcc,NE
75379,lcsh,Pirates -- China
60655,lcsh,Hunters -- Fiction
27939,lcc,N
74419,lcsh,London (England) -- Fiction
71690,lcsh,Russia -- Social life and customs -- 1533-1917 -- Fiction
39069,lcc,DF
50608,lcsh,English periodicals
13991,lcsh,Historical fiction
10772,lcsh,Incas
6313,lcsh,American wit and humor
32731,lcsh,Manners and customs -- Juvenile fiction
33729,lcc,PS
53763,lcc,HQ
6886,lcsh,Harar -- Description and travel
13852,lcsh,Books and reading -- Great Britain
23784,lcsh,Mothers and sons -- Fiction
32948,lcc,Q
64898,lcsh,Law -- Great Britain -- Anecdotes
70056,lcc,UA
69500,lcsh,Short stories
53027,lcsh,Chocolate -- Early works to 1800
26832,lcsh,Ballads
59448,lcsh,Women's rights -- History -- 18th century
36362,lcc,PF
45943,lcsh,Dutch language -- Foreign words and phrases
66652,lcsh,French fiction -- 19th century
71662,lcc,PG
15993,lcsh,Poetry
15304,lcc,BX
40456,lcsh,Anarchism
39166,lcsh,War stories
71750,lcsh,Conduct of life -- Juvenile fiction
30723,lcc,PG
14412,lcsh,Famines -- Ireland -- History
19396,lcsh,Spanish Main
71638,lcc,PR
28649,lcc,DA
62917,lcc,PZ
21385,lcc,PZ
50233,lcsh,Finnish fiction -- 19th century
70105,lcsh,English fiction -- 20th century
32471,lcsh,Painting
67351,lcsh,"World War, 1914-1918 -- Personal narratives, Australian"
54420,lcc,QB
62724,lcc,NC
71604,lcsh,Airplanes -- Juvenile fiction
52222,lcc,PT
59960,lcsh,"World War, 1914-1918 -- Veterans -- Fiction"
26351,lcc,DC
44740,lcsh,"Shakespeare, William, 1564-1616 -- Quotations"
63609,lcc,PS
39930,lcsh,Slavery -- Cuba
34079,lcsh,"Holmes, Sherlock (Fictitious character) -- Fiction"
38017,lcsh,Education -- Great Britain
36599,lcsh,Dakota Indians -- Fiction
23425,lcsh,Germany -- Social life and customs -- 20th century -- Fiction
61652,lcsh,Biogeography
26415,lcsh,Voyages and travels -- Periodicals
39706,lcsh,"Children's stories, American"
33343,lcsh,Outdoor life -- Juvenile fiction
28263,lcc,PZ
3959,lcc,PQ
3265,lcsh,Ozark Mountains -- Fiction
50194,lcsh,Kings and rulers -- Juvenile fiction
61987,lcc,PZ
7581,lcsh,"Quotations, French -- Translations into English"
2114,lcsh,"Frederick II, King of Prussia, 1712-1786"
40631,lcc,PR
27233,lcsh,East Asia -- Description and travel
67624,lcc,BR
42707,lcsh,Middle Ages -- Sources
59183,lcsh,Anger
30843,lcsh,Ego (Psychology)
28966,lcsh,Girls -- Juvenile fiction
64094,lcc,PS
46976,lcsh,Iran -- History -- To 640
35965,lcsh,United States -- Social life and customs -- 1865-1918
64633,lcsh,"World War, 1914-1918"
9523,lcc,PZ
57181,lcsh,African Americans -- History -- Juvenile literature
72118,lcsh,Legends -- Lapland
63925,lcc,E456
10810,lcsh,West (U.S.) -- Juvenile fiction
30507,lcc,D501
3816,lcc,PS
12137,lcc,PQ
337,lcc,E011
54175,lcsh,Great Britain -- Social conditions -- 19th century -- Drama
62362,lcsh,Astronomy
24887,lcsh,"Mendoza, Pedro de, 1487?-1537"
8078,lcsh,New England -- Fiction
38689,lcc,PR
75178,lcsh,"Inuit -- Northwest, Canadian"
14904,lcsh,Constitutions -- Portugal
3791,lcsh,Hemp farmers -- Fiction
1074,lcsh,Sealers (Persons) -- Fiction
9660,lcc,HQ
33352,lcsh,Indians of North America -- Juvenile fiction
41919,lcsh,Lumber camps -- Juvenile fiction
42672,lcsh,Germany -- Emigration and immigration -- Fiction
50751,lcsh,Man-woman relationships -- Fiction
61108,lcsh,"Elisabeth, Empress, consort of Franz Joseph I, Emperor of Austria, 1837-1898"
64354,lcsh,Short stories
17679,lcsh,Toys -- Juvenile fiction
54554,lcsh,"Quinte, Bay of (Ont.)"
61030,lcsh,Sioux Falls Army Air Base (S.D.)
46062,lcsh,German fiction -- 19th century
57228,lcc,BV
75349,lcc,PR
39867,lcsh,Globes
25344,lcsh,Women immigrants -- Fiction
61342,lcsh,"Africa, East"
21293,lcc,PZ
37357,lcsh,Adventure and adventurers -- Juvenile fiction
70411,lcsh,United States -- Social life and customs -- 19th century -- Periodicals
46037,lcc,D501
13845,lcsh,Finnish fiction -- 20th century
60581,lcsh,Educators -- Juvenile fiction
36019,lcc,PH
58897,lcsh,Cambridge (England) -- Fiction
68652,lcsh,"Scott, Winfield, 1786-1866 -- Juvenile fiction"
61481,lcsh,United States. Navy -- Fiction
21781,lcsh,Biology -- Textbooks
5458,lcc,PT
4640,lcsh,"San Francisco Earthquake and Fire, Calif., 1906"
2815,lcsh,Widows -- Fiction
10449,lcc,PZ
74145,lcsh,Radio -- Fiction
11553,lcsh,Prayer
45486,lcc,PT
25997,lcsh,Aeronautics -- Juvenile fiction
19681,lcsh,Autobiographical fiction
51295,lcsh,Identity -- Fiction
19765,lcsh,Northwest Coast of North America
34752,lcsh,"Smith, Annie Rebekah, 1828-1855"
49273,lcsh,Carpenters' squares
3564,lcsh,Private secretaries -- France -- Biography
41694,lcsh,"Turner, J. M. W. (Joseph Mallord William), 1775-1851"
3701,lcsh,Arctic regions
66488,lcc,PQ
57965,lcsh,Girls -- Juvenile fiction
21711,lcsh,Polar regions -- Juvenile fiction
15990,lcc,BX
64740,lcsh,Mars (Planet) -- Fiction
32772,lcsh,Puck (Legendary character) -- Fiction
6542,lcsh,Scientists -- Fiction
50797,lcc,PL
60477,lcsh,Pride and vanity -- Juvenile fiction
15563,lcc,BT
57121,lcc,BV
39571,lcc,ML
57874,lcsh,French fiction -- Translations into Finnish
12334,lcsh,Man-woman relationships -- Fiction
58842,lcsh,Bees
18691,lcsh,Grandfathers -- Juvenile fiction
40882,lcsh,Legal stories
57440,lcsh,"United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons"
14405,lcc,DS
2166,lcsh,Adventure stories
49881,lcsh,"United States -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate"
10668,lcsh,Nationalism -- Europe
25441,lcc,PS
1595,lcsh,Fiction
28396,lcsh,"National characteristics, German"
47351,lcc,F350.5
68321,lcsh,"Shakespeare, William, 1564-1616"
55788,lcc,PH
25567,lcsh,Science fiction
