week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1989-10-22,21,5165736.0,Sweeney Todd,Circle in the Square Theatre,112636.0,,27.18,,4144,592,0.875,8,0
1989-10-22,21,5165736.0,The Phantom of the Opera,Majestic Theatre,548873.0,,41.91,,13096,1609,1.0174,8,0
1989-10-22,21,5165736.0,The Secret Rapture,Ethel Barrymore Theatre,77464.0,,15.69,,4936,1096,0.563,0,8
1989-10-22,21,5165736.0,Threepenny Opera,Lunt-Fontanne Theatre,306813.0,,45.2,,6788,1452,0.935,0,5
1989-10-29,22,5433531.0,A Chorus Line,Sam S. Shubert Theatre,158962.0,,34.3,,4635,1472,0.3936,8,0
1989-10-29,22,5433531.0,Black and Blue,Minskoff Theatre,409508.0,,40.81,,10035,1586,0.7909,8,0
1989-10-29,22,5433531.0,Cats,Winter Garden Theatre,437306.0,,39.82,,10981,1482,0.9262,8,0
1989-10-29,22,5433531.0,Grand Hotel,Gershwin Theatre,278061.0,,32.99,,8428,1292,0.8154,0,8
1989-10-29,22,5433531.0,Gypsy,St. James Theatre,170547.0,,29.28,,5824,1617,0.9004,0,4
1989-10-29,22,5433531.0,Jerome Robbins' Broadway,Imperial Theatre,530614.0,,47.38,,11199,1415,0.9893,8,0
1989-10-29,22,5433531.0,Lend Me a Tenor,Royale Theatre,153139.0,,28.99,,5282,1078,0.6125,8,0
1989-10-29,22,5433531.0,Les Miserables,Imperial Theatre,538721.0,,41.05,,13123,1752,0.9363,8,0
1989-10-29,22,5433531.0,M. Butterfly,Eugene O'Neill Theatre,207428.0,,30.54,,6792,1059,0.8017,8,0
1989-10-29,22,5433531.0,Mastergate,Criterion Center Stage Right,68143.0,,28.14,,2422,499,0.6067,8,0
1989-10-29,22,5433531.0,Me and My Girl,Marquis Theatre,357903.0,,36.79,,9727,1570,0.7744,8,0
1989-10-29,22,5433531.0,Meet Me in St. Louis,Gershwin Theatre,298633.0,,23.69,,12608,1909,0.8256,0,8
1989-10-29,22,5433531.0,Orpheus Descending,Neil Simon Theatre,299765.0,,33.27,,9009,1320,0.8531,8,0
1989-10-29,22,5433531.0,Prince of Central Park,Belasco Theatre,49213.0,,15.13,,3252,983,0.4726,0,7
1989-10-29,22,5433531.0,Rumors,Ethel Barrymore Theatre,196220.0,,28.76,,6822,1218,0.7001,8,0
1989-10-29,22,5433531.0,Shirley Valentine,Booth Theatre,74425.0,,21.65,,3437,777,0.5529,8,0
1989-10-29,22,5433531.0,Sid Caesar & Company,John Golden Theatre,17712.0,,21.73,,815,805,0.2531,0,4
1989-10-29,22,5433531.0,Sweeney Todd,Circle in the Square Theatre,95817.0,,27.61,,3470,592,0.7327,8,0
1989-10-29,22,5433531.0,The Phantom of the Opera,Majestic Theatre,541510.0,,41.35,,13096,1609,1.0174,8,0
1989-10-29,22,5433531.0,The Secret Rapture,Ethel Barrymore Theatre,67960.0,,19.4,,3503,1096,0.3995,4,4
1989-10-29,22,5433531.0,Threepenny Opera,Lunt-Fontanne Theatre,481944.0,,43.3,,11131,1452,0.9582,0,8
1989-11-05,23,5196181.0,A Chorus Line,Sam S. Shubert Theatre,148968.0,,34.08,,4371,1472,0.3712,8,0
1989-11-05,23,5196181.0,A Few Good Men,Music Box Theatre,27159.0,,13.82,,1965,997,0.3942,0,5
1989-11-05,23,5196181.0,Black and Blue,Minskoff Theatre,376771.0,,41.59,,9059,1586,0.714,8,0
1989-11-05,23,5196181.0,Cats,Winter Garden Theatre,430370.0,,39.89,,10789,1482,0.91,8,0
1989-11-05,23,5196181.0,Grand Hotel,Gershwin Theatre,248926.0,,35.22,,7067,1292,0.6837,0,8
1989-11-05,23,5196181.0,Gypsy,St. James Theatre,275938.0,,25.77,,10708,1617,0.8278,0,8
1989-11-05,23,5196181.0,Jerome Robbins' Broadway,Imperial Theatre,516751.0,,47.01,,10993,1415,0.9711,8,0
1989-11-05,23,5196181.0,Lend Me a Tenor,Royale Theatre,134537.0,,27.89,,4824,1078,0.5594,8,0
1989-11-05,23,5196181.0,Les Miserables,Imperial Theatre,482072.0,,41.07,,11737,1752,0.8374,8,0
1989-11-05,23,5196181.0,Love Letters,Edison Theatre,67647.0,,26.54,,2549,499,0.6385,8,0
1989-11-05,23,5196181.0,M. Butterfly,Eugene O'Neill Theatre,187360.0,,31.26,,5994,1059,0.7075,8,0
1989-11-05,23,5196181.0,Mastergate,Criterion Center Stage Right,60358.0,,29.21,,2066,499,0.5175,8,0
1989-11-05,23,5196181.0,Me and My Girl,Marquis Theatre,303324.0,,35.0,,8666,1570,0.69,8,0
1989-11-05,23,5196181.0,Meet Me in St. Louis,Gershwin Theatre,290952.0,,30.29,,9607,1909,0.6291,4,4
1989-11-05,23,5196181.0,Orpheus Descending,Neil Simon Theatre,260877.0,,34.02,,7668,1320,0.7261,8,0
1989-11-05,23,5196181.0,Prince of Central Park,Belasco Theatre,34255.0,,16.44,,2084,983,0.265,0,8
1989-11-05,23,5196181.0,Rumors,Ethel Barrymore Theatre,152724.0,,29.48,,5180,1218,0.5316,8,0
1989-11-05,23,5196181.0,Shirley Valentine,Booth Theatre,62856.0,,22.31,,2817,777,0.4532,8,0
1989-11-05,23,5196181.0,Sid Caesar & Company,John Golden Theatre,31246.0,,19.05,,1640,805,0.291,5,2
1989-11-05,23,5196181.0,Sweeney Todd,Circle in the Square Theatre,84985.0,,28.19,,3015,592,0.6366,8,0
1989-11-05,23,5196181.0,The Phantom of the Opera,Majestic Theatre,545281.0,,41.64,,13096,1609,1.0174,8,0
1989-11-05,23,5196181.0,The Secret Rapture,Ethel Barrymore Theatre,42159.0,,27.02,,1560,1096,0.1779,8,0
1989-11-05,23,5196181.0,Threepenny Opera,Lunt-Fontanne Theatre,430665.0,,44.49,,9681,1452,0.8334,1,7
1989-11-12,24,5555982.0,A Chorus Line,Sam S. Shubert Theatre,170660.0,,32.48,,5255,1472,0.4462,8,0
1989-11-12,24,5555982.0,A Few Good Men,Music Box Theatre,44944.0,,18.37,,2447,997,0.3068,0,8
1989-11-12,24,5555982.0,Black and Blue,Minskoff Theatre,376459.0,,40.93,,9198,1586,0.7249,8,0
1989-11-12,24,5555982.0,Cats,Winter Garden Theatre,453346.0,,41.28,,10982,1482,0.9263,8,0
1989-11-12,24,5555982.0,Grand Hotel,Gershwin Theatre,283617.0,,37.98,,7467,1292,0.7224,1,7
1989-11-12,24,5555982.0,Gypsy,St. James Theatre,338968.0,,29.82,,11368,1617,0.8788,0,8
1989-11-12,24,5555982.0,Jerome Robbins' Broadway,Imperial Theatre,513487.0,,47.15,,10891,1415,0.9621,8,0
1989-11-12,24,5555982.0,Lend Me a Tenor,Royale Theatre,170932.0,,28.84,,5926,1078,0.6872,8,0
1989-11-12,24,5555982.0,Les Miserables,Imperial Theatre,520733.0,,40.61,,12823,1752,0.9149,8,0
1989-11-12,24,5555982.0,Love Letters,Edison Theatre,51058.0,,23.81,,2144,499,0.5371,8,0
1989-11-12,24,5555982.0,M. Butterfly,Eugene O'Neill Theatre,191257.0,,31.42,,6087,1059,0.7185,8,0
1989-11-12,24,5555982.0,Mastergate,Criterion Center Stage Right,61290.0,,29.47,,2080,499,0.521,8,0
1989-11-12,24,5555982.0,Me and My Girl,Marquis Theatre,342272.0,,36.74,,9315,1570,0.7416,8,0
1989-11-12,24,5555982.0,Meet Me in St. Louis,Gershwin Theatre,309899.0,,34.9,,8879,1909,0.5814,8,0
1989-11-12,24,5555982.0,Orpheus Descending,Neil Simon Theatre,264271.0,,33.01,,8005,1320,0.758,8,0
1989-11-12,24,5555982.0,Prince of Central Park,Belasco Theatre,45439.0,,18.92,,2402,983,0.3054,4,4
1989-11-12,24,5555982.0,Rumors,Ethel Barrymore Theatre,174916.0,,29.4,,5949,1218,0.6105,8,0
1989-11-12,24,5555982.0,Shirley Valentine,Booth Theatre,69522.0,,20.33,,3419,777,0.55,8,0
1989-11-12,24,5555982.0,Sweeney Todd,Circle in the Square Theatre,94241.0,,26.32,,3581,592,0.7561,8,0
1989-11-12,24,5555982.0,The Phantom of the Opera,Majestic Theatre,546661.0,,41.74,,13096,1609,1.0174,8,0
1989-11-12,24,5555982.0,The Tenth Man,Vivian Beaumont Theater,41951.0,,13.6,,3084,1088,0.7086,0,4
1989-11-12,24,5555982.0,Threepenny Opera,Lunt-Fontanne Theatre,490059.0,,46.96,,10436,1452,0.8984,8,0
1989-11-19,25,5602443.0,A Chorus Line,Sam S. Shubert Theatre,137119.0,,31.53,,4349,1472,0.3693,8,0
1989-11-19,25,5602443.0,A Few Good Men,Music Box Theatre,57001.0,,22.77,,2503,997,0.3586,5,2
1989-11-19,25,5602443.0,Black and Blue,Minskoff Theatre,349423.0,,40.0,,8736,1586,0.6885,8,0
1989-11-19,25,5602443.0,Cats,Winter Garden Theatre,426722.0,,40.34,,10578,1482,0.8922,8,0
1989-11-19,25,5602443.0,Grand Hotel,Gershwin Theatre,335686.0,,40.54,,8280,1292,0.8011,8,0
1989-11-19,25,5602443.0,Gypsy,St. James Theatre,379024.0,,29.92,,12666,1617,0.9791,5,3
1989-11-19,25,5602443.0,Jerome Robbins' Broadway,Imperial Theatre,524774.0,,46.4,,11311,1415,0.9992,8,0
1989-11-19,25,5602443.0,Lend Me a Tenor,Royale Theatre,131586.0,,27.78,,4736,1078,0.5492,8,0
1989-11-19,25,5602443.0,Les Miserables,Imperial Theatre,525580.0,,41.24,,12744,1752,0.9092,8,0
1989-11-19,25,5602443.0,Love Letters,Edison Theatre,42740.0,,25.3,,1689,499,0.4231,8,0
1989-11-19,25,5602443.0,M. Butterfly,Eugene O'Neill Theatre,175844.0,,31.0,,5673,1059,0.6696,8,0
1989-11-19,25,5602443.0,Mastergate,Criterion Center Stage Right,61122.0,,29.08,,2102,499,0.5266,8,0
1989-11-19,25,5602443.0,Me and My Girl,Marquis Theatre,304394.0,,35.65,,8539,1570,0.6799,8,0
1989-11-19,25,5602443.0,Meet Me in St. Louis,Gershwin Theatre,309165.0,,34.91,,8857,1909,0.58,8,0
1989-11-19,25,5602443.0,Orpheus Descending,Neil Simon Theatre,239376.0,,31.58,,7580,1320,0.7178,8,0
1989-11-19,25,5602443.0,Rumors,Ethel Barrymore Theatre,151857.0,,29.91,,5077,1218,0.521,8,0
1989-11-19,25,5602443.0,Shirley Valentine,Booth Theatre,68904.0,,19.24,,3581,777,0.5761,8,0
1989-11-19,25,5602443.0,Sweeney Todd,Circle in the Square Theatre,91333.0,,26.31,,3471,592,0.7329,8,0
1989-11-19,25,5602443.0,The Circle,Ambassador Theatre,175721.0,,25.29,,6947,1120,0.7753,0,8
1989-11-19,25,5602443.0,The Phantom of the Opera,Majestic Theatre,545060.0,,41.62,,13096,1609,1.0174,8,0
1989-11-19,25,5602443.0,The Tenth Man,Vivian Beaumont Theater,83484.0,,12.63,,6610,1088,0.7594,0,8
1989-11-19,25,5602443.0,Threepenny Opera,Lunt-Fontanne Theatre,486528.0,,45.73,,10638,1452,0.9158,8,0
1989-11-26,26,6386683.0,A Chorus Line,Sam S. Shubert Theatre,209890.0,,32.7,,6418,1472,0.545,8,0
1989-11-26,26,6386683.0,A Few Good Men,Music Box Theatre,93908.0,,25.01,,3755,997,0.4708,8,0
1989-11-26,26,6386683.0,Artist Descending a Staircase,Helen Hayes Theatre,55076.0,,25.76,,2138,499,0.6121,0,7
1989-11-26,26,6386683.0,Black and Blue,Minskoff Theatre,413036.0,,43.65,,9463,1586,0.7458,8,0
1989-11-26,26,6386683.0,Cats,Winter Garden Theatre,515813.0,,44.11,,11694,1482,0.9863,8,0
1989-11-26,26,6386683.0,City of Angels,Virginia Theatre,146316.0,,25.31,,5781,1240,0.5828,0,8
1989-11-26,26,6386683.0,Grand Hotel,Gershwin Theatre,327044.0,,42.86,,7630,1292,0.7382,8,0
1989-11-26,26,6386683.0,Gypsy,St. James Theatre,442657.0,,37.21,,11897,1617,0.9197,8,0
1989-11-26,26,6386683.0,Jerome Robbins' Broadway,Imperial Theatre,535101.0,,47.4,,11290,1415,0.9973,8,0
1989-11-26,26,6386683.0,Lend Me a Tenor,Royale Theatre,166302.0,,30.63,,5429,1078,0.6295,8,0
1989-11-26,26,6386683.0,Les Miserables,Imperial Theatre,551894.0,,41.54,,13286,1752,0.9479,8,0
1989-11-26,26,6386683.0,Love Letters,Edison Theatre,55757.0,,30.48,,1829,499,0.4582,8,0
1989-11-26,26,6386683.0,M. Butterfly,Eugene O'Neill Theatre,191930.0,,32.28,,5945,1059,0.7017,8,0
1989-11-26,26,6386683.0,Mastergate,Criterion Center Stage Right,65034.0,,31.09,,2092,499,0.524,8,0
1989-11-26,26,6386683.0,Me and My Girl,Marquis Theatre,378908.0,,39.85,,9508,1570,0.757,8,0
1989-11-26,26,6386683.0,Meet Me in St. Louis,Gershwin Theatre,412959.0,,38.49,,10729,1909,0.7025,8,0
1989-11-26,26,6386683.0,Orpheus Descending,Neil Simon Theatre,217597.0,,33.13,,6568,1320,0.622,8,0
1989-11-26,26,6386683.0,Rumors,Ethel Barrymore Theatre,173466.0,,29.9,,5801,1218,0.5953,8,0
1989-11-26,26,6386683.0,Shirley Valentine,Booth Theatre,66666.0,,22.26,,2995,777,0.4818,8,0
1989-11-26,26,6386683.0,Sweeney Todd,Circle in the Square Theatre,104951.0,,29.62,,3543,592,0.7481,8,0
1989-11-26,26,6386683.0,The Circle,Ambassador Theatre,154159.0,,33.03,,4667,1120,0.5209,8,0
1989-11-26,26,6386683.0,The Phantom of the Opera,Majestic Theatre,546623.0,,41.74,,13096,1609,1.0174,8,0
1989-11-26,26,6386683.0,The Tenth Man,Vivian Beaumont Theater,72458.0,,15.72,,4609,1088,0.5295,0,8
1989-11-26,26,6386683.0,Threepenny Opera,Lunt-Fontanne Theatre,489138.0,,46.72,,10469,1452,0.9013,8,0
1989-12-03,27,6078178.0,A Chorus Line,Sam S. Shubert Theatre,136412.0,,33.71,,4047,1472,0.3437,8,0
1989-12-03,27,6078178.0,A Few Good Men,Music Box Theatre,75708.0,,27.11,,2793,997,0.3502,8,0
1989-12-03,27,6078178.0,Artist Descending a Staircase,Helen Hayes Theatre,72625.0,,26.83,,2707,499,0.6781,4,4
1989-12-03,27,6078178.0,Black and Blue,Minskoff Theatre,344314.0,,41.76,,8246,1586,0.6499,8,0
1989-12-03,27,6078178.0,Cats,Winter Garden Theatre,398245.0,,41.74,,9540,1482,0.8047,8,0
1989-12-03,27,6078178.0,City of Angels,Virginia Theatre,202524.0,,27.1,,7472,1240,0.7532,0,8
1989-12-03,27,6078178.0,Grand Hotel,Gershwin Theatre,360448.0,,41.62,,8661,1292,0.8379,8,0
1989-12-03,27,6078178.0,Gypsy,St. James Theatre,443198.0,,37.12,,11938,1617,0.9229,8,0
1989-12-03,27,6078178.0,Jerome Robbins' Broadway,Imperial Theatre,525271.0,,46.83,,11217,1415,0.9909,8,0
1989-12-03,27,6078178.0,Lend Me a Tenor,Royale Theatre,144705.0,,28.65,,5051,1078,0.5857,8,0
1989-12-03,27,6078178.0,Les Miserables,Imperial Theatre,504862.0,,40.57,,12444,1752,0.8878,8,0
1989-12-03,27,6078178.0,Love Letters,Edison Theatre,45088.0,,23.72,,1901,499,0.4762,8,0
1989-12-03,27,6078178.0,M. Butterfly,Eugene O'Neill Theatre,177370.0,,31.74,,5588,1059,0.6596,8,0
1989-12-03,27,6078178.0,Mastergate,Criterion Center Stage Right,45792.0,,27.82,,1646,499,0.4123,8,0
1989-12-03,27,6078178.0,Me and My Girl,Marquis Theatre,326407.0,,35.82,,9112,1570,0.7255,8,0
1989-12-03,27,6078178.0,Meet Me in St. Louis,Gershwin Theatre,340962.0,,36.99,,9218,1909,0.6036,8,0
1989-12-03,27,6078178.0,Orpheus Descending,Neil Simon Theatre,210425.0,,30.07,,6999,1320,0.6628,8,0
1989-12-03,27,6078178.0,Rumors,Ethel Barrymore Theatre,171648.0,,30.12,,5698,1218,0.5848,8,0
1989-12-03,27,6078178.0,Sweeney Todd,Circle in the Square Theatre,80502.0,,24.93,,3229,592,0.6818,8,0
1989-12-03,27,6078178.0,The Circle,Ambassador Theatre,202009.0,,33.32,,6063,1120,0.6767,8,0
1989-12-03,27,6078178.0,The Merchant of Venice,46th Street Theatre,179932.0,,34.5,,5215,1332,0.9788,0,4
1989-12-03,27,6078178.0,The Phantom of the Opera,Majestic Theatre,551454.0,,42.11,,13096,1609,1.0174,8,0
1989-12-03,27,6078178.0,The Tenth Man,Vivian Beaumont Theater,91600.0,,13.76,,6657,1088,0.7648,0,8
1989-12-03,27,6078178.0,Threepenny Opera,Lunt-Fontanne Theatre,435816.0,,46.34,,9405,1452,0.8097,8,0
1989-12-03,27,6078178.0,Tru,Booth Theatre,10861.0,,19.97,,544,785,0.3465,0,2
1989-12-10,28,6667156.0,A Chorus Line,Sam S. Shubert Theatre,178876.0,,30.66,,5835,1472,0.4955,8,0
1989-12-10,28,6667156.0,A Few Good Men,Music Box Theatre,97592.0,,27.16,,3593,997,0.4505,8,0
1989-12-10,28,6667156.0,Artist Descending a Staircase,Helen Hayes Theatre,81758.0,,25.01,,3269,499,0.8189,8,0
1989-12-10,28,6667156.0,Black and Blue,Minskoff Theatre,378630.0,,41.77,,9064,1586,0.7144,8,0
1989-12-10,28,6667156.0,Cats,Winter Garden Theatre,437521.0,,41.31,,10590,1482,0.8932,8,0
1989-12-10,28,6667156.0,City of Angels,Virginia Theatre,165626.0,,29.28,,5657,1240,0.5703,0,8
1989-12-10,28,6667156.0,Grand Hotel,Gershwin Theatre,386628.0,,42.69,,9057,1292,0.8763,8,0
1989-12-10,28,6667156.0,Gypsy,St. James Theatre,466052.0,,37.92,,12290,1617,0.9501,8,0
1989-12-10,28,6667156.0,Jerome Robbins' Broadway,Imperial Theatre,528501.0,,46.78,,11297,1415,0.998,8,0
1989-12-10,28,6667156.0,Lend Me a Tenor,Royale Theatre,167835.0,,29.37,,5715,1078,0.6627,8,0
1989-12-10,28,6667156.0,Les Miserables,Imperial Theatre,532505.0,,40.92,,13014,1752,0.9285,8,0
1989-12-10,28,6667156.0,Love Letters,Edison Theatre,36070.0,,25.37,,1422,499,0.3562,8,0
1989-12-10,28,6667156.0,M. Butterfly,Eugene O'Neill Theatre,191040.0,,32.17,,5938,1059,0.7009,8,0
1989-12-10,28,6667156.0,Mastergate,Criterion Center Stage Right,62668.0,,31.57,,1985,499,0.4972,8,0
1989-12-10,28,6667156.0,Me and My Girl,Marquis Theatre,351704.0,,37.9,,9280,1570,0.7389,8,0
1989-12-10,28,6667156.0,Meet Me in St. Louis,Gershwin Theatre,434724.0,,39.39,,11037,1909,0.7227,8,0
1989-12-10,28,6667156.0,Orpheus Descending,Neil Simon Theatre,221501.0,,30.31,,7307,1320,0.692,8,0
1989-12-10,28,6667156.0,Rumors,Ethel Barrymore Theatre,194153.0,,31.02,,6258,1218,0.6422,8,0
1989-12-10,28,6667156.0,Sweeney Todd,Circle in the Square Theatre,90896.0,,25.06,,3627,592,0.7658,8,0
1989-12-10,28,6667156.0,The Circle,Ambassador Theatre,226346.0,,33.8,,6697,1120,0.7474,8,0
1989-12-10,28,6667156.0,The Merchant of Venice,46th Street Theatre,375808.0,,41.0,,9167,1332,0.9832,0,7
1989-12-10,28,6667156.0,The Phantom of the Opera,Majestic Theatre,540615.0,,41.28,,13096,1609,1.0174,8,0
1989-12-10,28,6667156.0,The Tenth Man,Vivian Beaumont Theater,73940.0,,13.25,,5581,1088,0.6412,1,7
1989-12-10,28,6667156.0,Threepenny Opera,Lunt-Fontanne Theatre,411831.0,,45.72,,9008,1452,0.7755,8,0
1989-12-10,28,6667156.0,Tru,Booth Theatre,34336.0,,18.93,,1814,785,0.3851,0,6
1989-12-17,29,5819334.0,A Chorus Line,Sam S. Shubert Theatre,119234.0,,25.74,,4633,1472,0.3934,8,0
1989-12-17,29,5819334.0,A Few Good Men,Music Box Theatre,111852.0,,20.22,,5533,997,0.6937,8,0
1989-12-17,29,5819334.0,Artist Descending a Staircase,Helen Hayes Theatre,64233.0,,27.82,,2309,499,0.5784,8,0
1989-12-17,29,5819334.0,Black and Blue,Minskoff Theatre,259190.0,,40.2,,6447,1586,0.5081,8,0
1989-12-17,29,5819334.0,Cats,Winter Garden Theatre,403894.0,,41.57,,9716,1482,0.8195,8,0
1989-12-17,29,5819334.0,City of Angels,Virginia Theatre,197951.0,,42.34,,4675,1240,0.5386,7,0
1989-12-17,29,5819334.0,Grand Hotel,Gershwin Theatre,323638.0,,41.13,,7869,1292,0.7613,8,0
1989-12-17,29,5819334.0,Gypsy,St. James Theatre,459759.0,,38.86,,11831,1617,0.9146,8,0
1989-12-17,29,5819334.0,Jerome Robbins' Broadway,Imperial Theatre,507894.0,,46.6,,10900,1415,0.9629,8,0
1989-12-17,29,5819334.0,Lend Me a Tenor,Royale Theatre,113877.0,,24.61,,4627,1078,0.5365,8,0
1989-12-17,29,5819334.0,Les Miserables,Imperial Theatre,507003.0,,40.4,,12550,1752,0.8954,8,0
1989-12-17,29,5819334.0,Love Letters,Edison Theatre,29770.0,,26.84,,1109,499,0.2778,8,0
1989-12-17,29,5819334.0,M. Butterfly,Eugene O'Neill Theatre,152810.0,,30.86,,4951,1059,0.5844,8,0
1989-12-17,29,5819334.0,Me and My Girl,Marquis Theatre,276546.0,,33.8,,8182,1570,0.6514,8,0
1989-12-17,29,5819334.0,Meet Me in St. Louis,Gershwin Theatre,328170.0,,38.45,,8535,1909,0.5589,8,0
1989-12-17,29,5819334.0,Orpheus Descending,Neil Simon Theatre,223841.0,,28.37,,7889,1320,0.7471,8,0
1989-12-17,29,5819334.0,Rumors,Ethel Barrymore Theatre,114047.0,,36.58,,3118,1218,0.3657,7,0
1989-12-17,29,5819334.0,Sweeney Todd,Circle in the Square Theatre,65777.0,,24.64,,2670,592,0.5638,8,0
1989-12-17,29,5819334.0,The Circle,Ambassador Theatre,169172.0,,33.61,,5034,1120,0.5618,8,0
1989-12-17,29,5819334.0,The Merchant of Venice,46th Street Theatre,358505.0,,38.63,,9280,1332,0.9953,0,7
1989-12-17,29,5819334.0,The Phantom of the Opera,Majestic Theatre,546728.0,,41.75,,13096,1609,1.0174,8,0
1989-12-17,29,5819334.0,The Tenth Man,Vivian Beaumont Theater,73463.0,,14.74,,4985,1088,0.5727,8,0
1989-12-17,29,5819334.0,Threepenny Opera,Lunt-Fontanne Theatre,372067.0,,45.96,,8096,1452,0.697,8,0
1989-12-17,29,5819334.0,Tru,Booth Theatre,39913.0,,22.12,,1804,785,0.383,3,3
1989-12-24,30,5245288.0,A Chorus Line,Sam S. Shubert Theatre,92121.0,,24.19,,3808,1472,0.3234,8,0
1989-12-24,30,5245288.0,A Few Good Men,Music Box Theatre,135837.0,,19.84,,6846,997,0.8583,8,0
1989-12-24,30,5245288.0,Artist Descending a Staircase,Helen Hayes Theatre,62297.0,,27.07,,2301,499,0.5764,8,0
1989-12-24,30,5245288.0,Black and Blue,Minskoff Theatre,237106.0,,39.35,,6025,1586,0.4749,8,0
1989-12-24,30,5245288.0,Cats,Winter Garden Theatre,418922.0,,41.69,,10049,1482,0.8476,8,0
1989-12-24,30,5245288.0,City of Angels,Virginia Theatre,290618.0,,34.28,,8477,1240,0.8545,8,0
1989-12-24,30,5245288.0,Grand Hotel,Gershwin Theatre,260702.0,,41.52,,6279,1292,0.6075,8,0
1989-12-24,30,5245288.0,Gypsy,St. James Theatre,455285.0,,41.12,,11072,1617,0.8559,8,0
1989-12-24,30,5245288.0,Jerome Robbins' Broadway,Imperial Theatre,472185.0,,47.6,,9920,1415,0.8763,8,0
1989-12-24,30,5245288.0,Lend Me a Tenor,Royale Theatre,85633.0,,21.41,,4000,1078,0.4638,8,0
1989-12-24,30,5245288.0,Les Miserables,Imperial Theatre,536134.0,,41.41,,12946,1752,0.9237,8,0
1989-12-24,30,5245288.0,Love Letters,Edison Theatre,52090.0,,25.62,,2033,499,0.5093,8,0
1989-12-24,30,5245288.0,M. Butterfly,Eugene O'Neill Theatre,120286.0,,30.33,,3966,1059,0.4681,8,0
1989-12-24,30,5245288.0,Me and My Girl,Marquis Theatre,206684.0,,32.21,,6417,1570,0.5109,8,0
1989-12-24,30,5245288.0,Meet Me in St. Louis,Gershwin Theatre,240039.0,,37.55,,6393,1909,0.4186,8,0
1989-12-24,30,5245288.0,Rumors,Ethel Barrymore Theatre,92923.0,,25.81,,3600,1096,0.4106,8,0
1989-12-24,30,5245288.0,Sweeney Todd,Circle in the Square Theatre,54420.0,,23.35,,2331,592,0.4922,8,0
1989-12-24,30,5245288.0,The Circle,Ambassador Theatre,116928.0,,33.95,,3444,1120,0.3844,8,0
1989-12-24,30,5245288.0,The Merchant of Venice,46th Street Theatre,366958.0,,39.64,,9258,1332,0.9929,6,1
1989-12-24,30,5245288.0,The Phantom of the Opera,Majestic Theatre,549631.0,,41.97,,13096,1609,1.0174,8,0
1989-12-24,30,5245288.0,The Tenth Man,Vivian Beaumont Theater,43282.0,,18.73,,2311,1088,0.2655,8,0
1989-12-24,30,5245288.0,Threepenny Opera,Lunt-Fontanne Theatre,315828.0,,45.4,,6957,1452,0.5989,8,0
1989-12-24,30,5245288.0,Tru,Booth Theatre,39379.0,,23.89,,1648,785,0.2624,8,0
1989-12-31,31,8286663.0,A Chorus Line,Sam S. Shubert Theatre,322051.0,,33.12,,9725,1472,0.8258,8,0
1989-12-31,31,8286663.0,A Few Good Men,Music Box Theatre,203944.0,,28.88,,7063,997,0.8855,8,0
1989-12-31,31,8286663.0,Artist Descending a Staircase,Helen Hayes Theatre,142637.0,,36.46,,3912,499,0.98,8,0
1989-12-31,31,8286663.0,Black and Blue,Minskoff Theatre,532872.0,,43.07,,12373,1586,0.9752,8,0
1989-12-31,31,8286663.0,Cats,Winter Garden Theatre,577963.0,,47.98,,12047,1482,1.0161,8,0
1989-12-31,31,8286663.0,City of Angels,Virginia Theatre,462145.0,,47.31,,9769,1240,0.9848,8,0
1989-12-31,31,8286663.0,Grand Hotel,Gershwin Theatre,466969.0,,45.49,,10266,1292,0.9932,8,0
1989-12-31,31,8286663.0,Gypsy,St. James Theatre,594152.0,,45.52,,13052,1617,1.009,8,0
1989-12-31,31,8286663.0,Jerome Robbins' Broadway,Imperial Theatre,582171.0,,51.43,,11320,1415,1.0,8,0
1989-12-31,31,8286663.0,Lend Me a Tenor,Royale Theatre,216947.0,,28.76,,7543,1078,0.8747,8,0
1989-12-31,31,8286663.0,Les Miserables,Imperial Theatre,619159.0,,44.74,,13838,1752,0.9873,8,0
1989-12-31,31,8286663.0,Love Letters,Edison Theatre,66545.0,,24.12,,2759,499,0.6911,8,0
1989-12-31,31,8286663.0,M. Butterfly,Eugene O'Neill Theatre,230825.0,,28.47,,8109,1059,0.9572,8,0
1989-12-31,31,8286663.0,Me and My Girl,Marquis Theatre,569177.0,,45.72,,12449,1570,0.9912,8,0
1989-12-31,31,8286663.0,Meet Me in St. Louis,Gershwin Theatre,531210.0,,39.17,,13560,1909,0.8879,8,0
1989-12-31,31,8286663.0,Rumors,Ethel Barrymore Theatre,227751.0,,29.02,,7849,1096,0.8952,8,0
1989-12-31,31,8286663.0,Sweeney Todd,Circle in the Square Theatre,138925.0,,31.54,,4405,592,0.9301,8,0
1989-12-31,31,8286663.0,The Circle,Ambassador Theatre,234792.0,,32.62,,7198,1120,0.8033,8,0
1989-12-31,31,8286663.0,The Merchant of Venice,46th Street Theatre,311885.0,,46.72,,6676,1332,1.0024,5,0
1989-12-31,31,8286663.0,The Phantom of the Opera,Majestic Theatre,582993.0,,44.52,,13096,1609,1.0174,8,0
1989-12-31,31,8286663.0,The Tenth Man,Vivian Beaumont Theater,73497.0,,22.25,,3303,1088,0.3795,8,0
