category,logo,production,type,title,distributor,producer,year,page,page_id
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Robert Carlock, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Tina Fey, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Jeff Richmond, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"David Miner, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Sam Means, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Meredith Scardino, Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Eric Gurian, Co-Executive Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Television Movie - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/kimmy-schmidt-reverend-600x600.jpg?itok=aPhYoT5k,"Kerry Orent, Producer",Nominee,Unbreakable Kimmy Schmidt: Kimmy vs. The Reverend,Netflix,"Universal Television in association with 3 Arts Entertainment, Little Stranger, Inc. and Bevel Gears",2020,104,10
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Trevor Noah, Executive Producer/Host",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Jennifer Flanz, Executive Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Jill Katz, Executive Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Justin Melkmann, Co-Executive Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Max Browning, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Eric Davies, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Pamela DePace, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Ramin Hedayati, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"David Kibuuka, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Zhubin Parang, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Elise Terrell, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"David Paul Meyer, Supervising Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Jocelyn Conn, Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Beth Shorr, Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-the-daily-show-2021-600x600.jpg?itok=YWJgQLhm,"Shawna Shepherd, Producer",Nominee,The Daily Show With Trevor Noah,Comedy Central,"Central Productions, LLC",2020,105,1
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Jason Jones, Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Samantha Bee, Executive Producer/Host",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Tony Hernandez, Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Alison Camillo, Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Miles Kahn, Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Pat King, Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Allana Harkin, Co-Executive Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Kim Burdges, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Julia Fought, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Chris Savage, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Kristen Bartlett, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Mike Drucker, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Razan Ghalayini, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Todd Bieber, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/full-frontal-600x600.jpg?itok=U5_tWfWx,"Mike Rubens, Producer",Nominee,Full Frontal With Samantha Bee,TBS,Jax Media with Randy And Pam's Quality Entertainment,2020,105,2
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Jimmy Kimmel, Executive Producer/Host",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Jill Leiderman, Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Doug DeLuca, Co-Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Erin Irwin, Co-Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"David Craig, Co-Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Molly McNearney, Co-Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Jennifer Sharron, Co-Executive Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Gary Greenberg, Supervising Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
Outstanding Variety Talk Series - 2020,https://www.emmys.com/sites/default/files/styles/show_search/public/logos/logo-jimmy-kimmel-live-2021-600x600.jpg?itok=0MHZoSD1,"Tony Romero, Supervising Producer",Nominee,Jimmy Kimmel Live!,ABC,ABC Studios in association with Kimmelot,2020,105,3
